,name,city,covid_site,date,Latitude,Longitude,postal,fsa,type
4986,Unionville Pharmacy,Markham,No,,-79.30408198,43.87074243,L3R0C6,L3R,Other/Independent
4987,Woodgreen Discount Pharmacy,Toronto,No,,-79.34149507,43.66043169,M4M1J4,M4M,Other/Independent
4988,Costco Pharmacy,Vaughan,No,,-79.49945833,43.79633071,L4K2P5,L4K,Costco
4989,Jerry's Pharmacy & Compounding,Whitby,No,,-78.94265716,43.88259255,L1N2H6,L1N,Other/Independent
4990,Whitfield Guardian,Elmvale,No,,-79.86699292,44.58349702,L0L1P0,L0L,Guardian
4991,Medishop Pharmacy,Toronto,No,,-79.43586311,43.7367279,M3H1T1,M3H,Other/Independent
4992,Guardian Discount Pharmacy,Brantford,No,,-80.25332432,43.16311446,N3R3W7,N3R,Guardian
4993,Pacific Medical Pharmacy,Markham,No,,-79.30625918,43.82630242,L3R0Y5,L3R,Other/Independent
4994,Main Drug Mart,Toronto,No,,-79.37889308,43.66179099,M5B2J6,M5B,Other/Independent
4995,Rockwood Pharmacy,Rockwood,No,,-80.14617072,43.61658404,N0B2K0,N0B,Other/Independent
4996,Shoppers Simply Pharmacy #3003,Ottawa,No,,-75.69328324,45.41550835,K2P1V3,K2P,Other/Independent
4997,Strandherd Guardian Pharmacy,Ottawa,No,,-75.71658933,45.27580873,K2G4R9,K2G,Guardian
4998,Medicine Shoppe #190,London,No,,-81.26483182,42.99317008,N6H2C2,N6H,Other/Independent
4999,Synpharm,Burlington,No,,-79.76303088,43.38389552,L7L6E9,L7L,Other/Independent
5001,Highland Wood,Haliburton,No,,-78.59579815,44.93875864,K0M1S0,K0M,Other/Independent
5002,Sobey's Pharmacy #7271 Ltc,Toronto,No,,-79.57465495,43.70296659,M9W1G1,M9W,Other/Independent
5003,Drugstore Pharmacy #540,Brantford,No,,-80.24881612,43.16979666,N3R7N7,N3R,Other/Independent
5004,Shoppers Drug Mart 1205,Kingston,No,,-76.4801421,44.26898082,K7K5V6,K7K,Shoppers Drug Mart
5005,Aldershot Village Pharmacy,Burlington,No,,-79.8527382,43.3061881,L7T0B3,L7T,Other/Independent
5006,Whole Health Pharmacy Glebe,Ottawa,No,,-75.68729483,45.40139055,K1S3W2,K1S,Other/Independent
5007,Shoppers Drug Mart #671,Timmins,No,,-81.34166383,48.47576557,P4N2R8,P4N,Shoppers Drug Mart
5008,Sunrise Pharmacy,Markham,No,,-79.26647767,43.89146273,L3P7R1,L3P,Other/Independent
5009,Upper Ottawa Pharmacy,Hamilton,No,,-79.84093909,43.19598968,L8W3J6,L8W,Other/Independent
5010,Ida Dryden Pharmacy,Dryden,No,,-92.8365182,49.78130997,P8N2B1,P8N,Other/Independent
5011,Drugstore Pharmacy # 4198,Mount Forest,No,,-80.74327195,43.98760558,N0G2L1,N0G,Other/Independent
5012,Midland Guardian Pharmacy,Midland,No,,-79.90908545,44.73793435,L4R4K4,L4R,Guardian
5013,King Elm Pharmacy,Hamilton,No,,-79.75580266,43.21656269,L8G1J9,L8G,Other/Independent
5014,Main Drug Mart,Toronto,No,,-79.36971089,43.77118351,M2K2W1,M2K,Other/Independent
5016,Hd Pharmacy,Hamilton,No,,-79.8671446,43.25297249,L8N1M4,L8N,Other/Independent
5017,Eshmun Pharmcay,Ottawa,No,,-75.72324724,45.33477344,K2E1B2,K2E,Other/Independent
5018,Shoppers Drug Mart #990,Toronto,No,,-79.51107273,43.71947739,M3L1A5,M3L,Shoppers Drug Mart
5019,Speedvale Phar&compounding Cnt,Guelph,No,,-80.25868616,43.56795193,N1E1N5,N1E,Other/Independent
5020,Shoppers Drug Mart #913,Vaughan,No,,-79.53450785,43.84882361,L6A3N9,L6A,Shoppers Drug Mart
5022,B & C Pharmacy Ltd.,Brampton,No,,-79.76538372,43.76008899,L6R3X1,L6R,Other/Independent
5023,Shoppers Drug Mart # 1147,Halton Hills,No,,-79.79965581,43.60003026,L5M5S5,L5M,Shoppers Drug Mart
5024,Health Treasure Pharmacy,Ottawa,No,,-75.75740855,45.28630433,K2J3Z6,K2J,Other/Independent
5025,Shoppers Drug Mart #1195,Greater Sudbury,No,,-80.99734578,46.49326848,P3C1T2,P3C,Shoppers Drug Mart
5027,Quinte West Pharmacy,Belleville,No,,-77.39100289,44.17658767,K8P3B6,K8P,Other/Independent
5028,Cawthra Gardens Long Term Care,Mississauga,No,,-79.60362105,43.59301446,L5A4N8,L5A,Other/Independent
5029,Shoppers Drug Mart #667,Elliot Lake,No,,-82.64988321,46.38653428,P5A1Y5,P5A,Shoppers Drug Mart
5030,St-Denis Hawkesbury Pharmacy,Hawkesbury,No,,-74.60911759,45.60973203,K6A1A5,K6A,Other/Independent
5031,Shoppers Drug Mart #878,Richmond Hill,No,,-79.41021221,43.85692882,L4C9X4,L4C,Shoppers Drug Mart
5032,Sobeys Pharmacy # 7207,Oshawa,No,,-78.85852384,43.93885296,L1K2Z5,L1K,Sobeys
5033,Fudger House,Toronto,No,,-79.37401808,43.66632209,M4X1K6,M4X,Other/Independent
5034,R.X Drug Mart,Iroquois Falls,No,,-80.68461105,48.75945225,P0K1G0,P0K,Other/Independent
5035,Shoppers Drug Mart #996,Oakville,No,,-79.70742736,43.39874693,L6L1H2,L6L,Shoppers Drug Mart
5036,Shoppers Drug Mart #1304,Toronto,No,,-79.44671131,43.66689979,M6H2B2,M6H,Shoppers Drug Mart
5037,Rexall Pharmacy,Englehart,No,,-79.87926167,47.82267755,P0J1H0,P0J,Rexall
5038,Battleford Ida,Mississauga,No,,-79.74165719,43.58610176,L5N4H4,L5N,Other/Independent
5039,Harris Guardian Pharmacy,North Bay,No,,-79.46444466,46.31065633,P1B2T6,P1B,Guardian
5040,Costco Pharmacy # 508,London,No,,-81.2122026,42.91928127,N6E2Z8,N6E,Costco
5041,Downtown Brampton Pharmacy,Brampton,No,,-79.76537441,43.68128247,L6X1A8,L6X,Other/Independent
5042,Hogan Pharmacy,Sarnia,No,,-82.38931957,42.97774232,N7T4W9,N7T,Other/Independent
5043,Dougall Pharmacy,Windsor,No,,-83.013735,42.27318587,N9E1S4,N9E,Other/Independent
5044,Dana Pharmacy,Whitby,No,,-78.95384277,43.87664544,L1N2N6,L1N,Other/Independent
5045,R.X Drug Mart,Kawartha Lakes,No,,-78.73583834,44.35503544,K9V2X9,K9V,Other/Independent
5046,Victoria Village Manor,Barrie,No,,-79.69823035,44.3909311,L4N1G3,L4N,Other/Independent
5047,Costo Pharmacy # 1265,Orillia,No,,-79.45365489,44.59466815,L3V0Y7,L3V,Other/Independent
5048,Costco Pharamcy # 1261,Vaughan,No,,-79.63918938,43.76993679,L4H0S8,L4H,Costco
5049,Brighton Global Health,Brighton,No,,-77.73573679,44.04209223,K0K1H0,K0K,Other/Independent
5050,University Pharmacy,Waterloo,No,,-80.52450103,43.475588,N2J2Y7,N2J,Other/Independent
5051,Drugstore Pharmacy # 4195,Cornwall,No,,-74.73425989,45.03005743,K6H6R3,K6H,Other/Independent
5052,Rx Drug Mart,Campbellford,No,,-77.80085313,44.30810957,K0L1L0,K0L,Other/Independent
5053,Brant Plaza Pharmasave,Burlington,No,,-79.80157399,43.32923481,L7R2G6,L7R,Pharmasave
5054,Young and John Medical Pharm,Vaughan,No,,-79.42471811,43.81426061,L4J1W1,L4J,Other/Independent
5055,Maple View Lodge,Athens,No,,-75.94909785,44.62722541,K0E1B0,K0E,Other/Independent
5056,Kipling Medical Pharmacy,Toronto,No,,-79.58466206,43.75083919,M9V5G6,M9V,Other/Independent
5057,Bryan's Pharmacy,Kingston,No,,-76.45580769,44.25894162,K7L5H6,K7L,Other/Independent
5059,Rx Drug Mart,Stayner,No,,-80.09513238,44.41810358,L0M1S0,L0M,Other/Independent
5060,Drug Store Pharmacy #4222,Toronto,No,,-79.4403251,43.64969598,M6K3C6,M6K,Other/Independent
5061,Brinkley Pharmacy,Brampton,No,,-79.82139763,43.73045658,L7A1R2,L7A,Other/Independent
5062,Rx Drug Mart #5004,Wingham,No,,-81.31573372,43.88151823,N0G2W0,N0G,Other/Independent
5063,Rx Drug Mart #5003,Durham,No,,-80.81842259,44.17724521,N0G1R0,N0G,Other/Independent
5064,Medixtracts Compounding Pharma,Parry Sound,No,,-80.02856075,45.33131794,P2A2P5,P2A,Other/Independent
5065,Janetville Pharmacy,Kawartha Lakes,No,,-78.72531482,44.21336271,L0B1K0,L0B,Other/Independent
5066,"St Joseph's Villa,sudbury",Greater Sudbury,No,,-80.96676747,46.46660588,P3E6L9,P3E,Other/Independent
5067,Stewart Guardian Pharmacy,Terrace Bay,No,,-87.10094155,48.78318796,P0T2W0,P0T,Guardian
5068,Tilbury Manor Nursing Home,Chatham-Kent,No,,-82.43044072,42.25876319,N0P2L0,N0P,Other/Independent
5069,Pro Pharmacy,Vaughan,No,,-79.60409776,43.7760222,L4L7Y8,L4L,Other/Independent
5070,Dixie Medical Pharmacy,Mississauga,No,,-79.67782668,43.67366328,L5S0A2,L5S,Other/Independent
5071,Chiron Compounding Pharamcy,Guelph,No,,-80.29858927,43.53911002,N1H6T9,N1H,Other/Independent
5072,Belmont Pharmacy,Belmont,No,,-81.08887466,42.88265507,N0L1B0,N0L,Other/Independent
5073,Cure Plus Pharmacy,Waterloo,No,,-80.52645923,43.4791059,N2L3M7,N2L,Other/Independent
5074,Rexall #8191,Toronto,No,,-79.39785339,43.65324538,M5T2E6,M5T,Rexall
5075,Rexall #8192,Ottawa,No,,-75.70940293,45.27304233,K2G4S4,K2G,Rexall
5076,Rx Drug Mart #5007,Sioux Lookout,No,,-91.91600608,50.09833848,P8T1C5,P8T,Other/Independent
5077,West Park Pharmacy,Toronto,No,,-79.50505793,43.68950489,M6M2J5,M6M,Other/Independent
5078,Frost Manor Nursing Home,Kawartha Lakes,No,,-78.74802544,44.34280104,K9V5K3,K9V,Other/Independent
5079,Whitney Pharmacy,Whitney,No,,-78.23761048,45.49291735,K0J2M0,K0J,Other/Independent
5080,Shoppers Drug Mart #1173,Barrie,No,,-79.70808486,44.4130869,L4M4Z8,L4M,Shoppers Drug Mart
5081,Shoppers Drug Mart #706,Oakville,No,,-79.67778566,43.45772744,L6J7Z5,L6J,Shoppers Drug Mart
5082,Shoppers Drug Mart #735,Mississauga,No,,-79.62696255,43.57197346,L5B4L2,L5B,Shoppers Drug Mart
5083,The Village of Riverside Glen,Guelph,No,,-80.27358046,43.56914953,N1H8M8,N1H,Other/Independent
5084,Elgin Mills Crossing Pharmacy,Richmond Hill,No,,-79.39293551,43.90009373,L4S0B2,L4S,Other/Independent
5085,Drugstore Pharmacy #566,Leamington,No,,-82.58704275,42.05873475,N8H3X5,N8H,Other/Independent
5086,Canadian Compounding Pharmacy,Toronto,No,,-79.50722912,43.64850698,M8X1B6,M8X,Other/Independent
5088,Pharmacie Limoges Guardian Ph,Limoges,No,,-75.24921338,45.32629006,K0A2M0,K0A,Guardian
5089,Westside Pharmacy,Toronto,No,,-79.46743001,43.69212149,M6M1S6,M6M,Other/Independent
5090,South Ottawa Pharmacy,Ottawa,No,,-75.62476441,45.34786975,K1T1N8,K1T,Other/Independent
5091,Whole Health Pharmacy,Mississauga,No,,-79.62209295,43.57483466,L5B1J2,L5B,Other/Independent
5092,Markham Clinic Pharmacy,Markham,No,,-79.26511237,43.90088523,L6C0A2,L6C,Other/Independent
5093,Wellth Pharmacy & Clinic,Toronto,No,,-79.37485938,43.65171269,M5C2G2,M5C,Other/Independent
5094,Jennas Pharmacy,Mississauga,No,,-79.65356326,43.57840836,L5C2R9,L5C,Other/Independent
5095,Northern Rx Medical Pharmacy,Toronto,No,,-79.4110374,43.70428599,M5N1A2,M5N,Other/Independent
5096,West Elgin Pharmacy,West Lorne,No,,-81.60688839,42.60401869,N0L2P0,N0L,Other/Independent
5097,Food Basics Pharmacy #597,Kitchener,No,,-80.4497751,43.41951219,N2C1X4,N2C,Other/Independent
5098,Taunton Pharmacy,Oshawa,No,,-78.87786465,43.93366356,L1G3T7,L1G,Other/Independent
5099,Caressant Care on Mclaughlin,Kawartha Lakes,No,,-78.76102055,44.34476473,K9V6L1,K9V,Other/Independent
5100,Century City Pharmacy,Mississauga,No,,-79.67179967,43.59087096,L5V2Y7,L5V,Other/Independent
5101,Ut Pharmacy and Print,Toronto,No,,-79.39489529,43.65870859,M5T1P9,M5T,Other/Independent
5102,Sobeys Pharmacy #7208,Markham,No,,-79.29319398,43.89270423,L3P3J3,L3P,Sobeys
5103,Wallis Wellington Residence,St. Thomas,No,,-81.16647497,42.77528885,N5R2T4,N5R,Other/Independent
5104,Hanover Place,Hanover,No,,-81.02210875,44.15781019,N4N1Z9,N4N,Other/Independent
5105,Meaford Place,Meaford,No,,-80.59808046,44.59681249,N4L1E8,N4L,Other/Independent
5106,Kent-Owen Sound Residential,Owen Sound,No,,-80.96213497,44.56597147,N4K5R8,N4K,Other/Independent
5107,Walker Place Residential Home,Exeter,No,,-81.47790852,43.34499283,N0M1S7,N0M,Other/Independent
5108,Wallis Residential Home,Sarnia,No,,-82.40646197,42.96342292,N7T2V1,N7T,Other/Independent
5109,Xavier Residence,London,No,,-81.22306171,42.99566268,N5W3M7,N5W,Other/Independent
5110,Milner Residential Home,Strathroy,No,,-81.62609183,42.94986215,N7G2Z4,N7G,Other/Independent
5111,Parkhill Residential Home,Parkhill,No,,-81.68672877,43.15556619,N0M2K0,N0M,Other/Independent
5112,Kotlyar Residence,London,No,,-81.25170431,42.96704788,N6C1X3,N6C,Other/Independent
5113,Strathroy Residential Home,Strathroy,No,,-81.57138772,43.02089617,N7G3W3,N7G,Other/Independent
5114,Westmount Place,London,No,,-81.29813933,42.94519827,N6K1H8,N6K,Other/Independent
5115,Wilkins St Residential Home,London,No,,-81.23766331,42.94875327,N6C5C6,N6C,Other/Independent
5116,Queensway Long Term Care Home,Lakeside,No,,-81.50347004,43.43496565,N0M1X0,N0M,Other/Independent
5117,Dutsch Residence,London,No,,-81.26815472,42.96492198,N6J1P4,N6J,Other/Independent
5118,Broadway House,Tillsonburg,No,,-80.74168734,42.87341828,N4G3S8,N4G,Other/Independent
5119,Oates Place,Saint Marys,No,,-81.14128241,43.25363743,N4X1B5,N4X,Other/Independent
5120,Ehatare Nursing Home,Toronto,No,,-79.18320163,43.77550552,M1E3J5,M1E,Other/Independent
5121,Kelly's Residence,Toronto,No,,-79.4298268,43.63639398,M6K2J7,M6K,Other/Independent
5122,Lancaster Pharmacy,Lancaster,No,,-74.49957952,45.14025196,K0C1N0,K0C,Other/Independent
5123,Thomas Residence,Toronto,No,,-79.54197963,43.59444607,M8W3S9,M8W,Other/Independent
5124,Jean Coutu Pharmacy #64,Cornwall,No,,-74.73525699,45.02976603,K6H6R3,K6H,Other/Independent
5125,Wal-Mart Pharmacy,Toronto,No,,-79.55419754,43.61839587,M9C1A7,M9C,Other/Independent
5127,Foyer St. Viateur Nursing Home,Limoges,No,,-75.22845887,45.29368405,K0A2M0,K0A,Other/Independent
5128,Loblaw Pharmacy #4365,Hamilton,No,,-79.88953171,43.26142889,L8P4W3,L8P,Loblaw
5129,Chartwell Pine Grove Ltc Resid,Vaughan,No,,-79.58431126,43.7977204,L4L1X3,L4L,Other/Independent
5130,Sav-on Drug Mart,Toronto,No,,-79.51433033,43.73986929,M3L1S1,M3L,Other/Independent
5131,The Medicine Shoppe,Ottawa,No,,-75.58850481,45.45295017,K1J9M1,K1J,Other/Independent
5132,Loblaw Pharmacy 4063,Kenora,No,,-94.48428969,49.76733114,P9N1A1,P9N,Loblaw
5133,Classic Care Pharmacy Corp,Burlington,No,,-79.76513338,43.39840722,L7L6L9,L7L,Other/Independent
5134,Shoppers Drug Mart # 1092,Brampton,No,,-79.77980591,43.66598707,L6Y0J2,L6Y,Shoppers Drug Mart
5136,Glenridge Pharmacy,St. Catharines,No,,-79.23881529,43.1415577,L2T3J6,L2T,Other/Independent
5137,Woodlawn Pharmacy,Guelph,No,,-80.26112796,43.57751503,N1E1B9,N1E,Other/Independent
5138,Northwood Lodge,Red Lake,No,,-93.82516255,51.02004204,P0V1L0,P0V,Other/Independent
5139,Shoppers Drug Mart #823,Toronto,No,,-79.34068287,43.66121159,M4M1J8,M4M,Shoppers Drug Mart
5140,Drugstore Pharmacy #552,Uxbridge,No,,-79.13081624,44.08969587,L9P1N2,L9P,Other/Independent
5141,Loblaw Pharmacy # 4334,New Hamburg,No,,-80.70350878,43.37046277,N3A0A2,N3A,Loblaw
5142,Courtice Pharmasave,Courtice,No,,-78.77744571,43.91158856,L1E3A2,L1E,Pharmasave
5143,Total Health Pharmacy #125,Newmarket,No,,-79.48045175,44.05955255,L3Y7C1,L3Y,Other/Independent
5144,Airport Pharmacy,Mississauga,No,,-79.65349977,43.71103668,L4T0A4,L4T,Other/Independent
5145,Pharmacie La Paix Pharmacy,Ottawa,No,,-75.65019022,45.43191996,K1L6N6,K1L,Other/Independent
5146,Sobeys Pharmacy # 7248,Simcoe,No,,-80.3001565,42.8227116,N3Y2X3,N3Y,Sobeys
5147,Mount Hope Centre for Ltc,London,No,,-81.25619112,42.99874648,N6A1Y6,N6A,Other/Independent
5148,Family Care Pharmacy,Toronto,No,,-79.41195109,43.64204048,M6K1G2,M6K,Other/Independent
5149,Shoppers Drug Mart #1458,Hamilton,No,,-79.88719291,43.26237709,L8P1C2,L8P,Shoppers Drug Mart
5150,Caressant Care (Bourget),Ottawa,No,,-75.67530763,45.43853836,K0A1E0,K0A,Other/Independent
5151,Shoppers Drug Mart #1334,Kitchener,No,,-80.4439946,43.4215469,N2C1X3,N2C,Shoppers Drug Mart
5152,Pharmore Pharmacy,Markham,No,,-79.24502496,43.83839212,L3S4N8,L3S,Other/Independent
5153,Perth Community Care Centre,Perth,No,,-76.27097688,44.90432824,K7H3C6,K7H,Other/Independent
5154,Shoppers Drug Mart #1148,Richmond Hill,No,,-79.44946733,43.91431343,L4E0K6,L4E,Shoppers Drug Mart
5155,Maple Guardian Pharmacy,Vaughan,No,,-79.53479615,43.85156291,L6A1R8,L6A,Guardian
5156,Lopresti Pharmacy,Hamilton,No,,-79.84330759,43.23846979,L8V1C8,L8V,Other/Independent
5157,Shoppers Drug Mart #985,Toronto,No,,-79.38008078,43.64651768,M5J2J3,M5J,Shoppers Drug Mart
5158,Thorndale Pharmacy,Thorndale,No,,-81.14063409,43.10687501,N0M2P0,N0M,Other/Independent
5159,Remedy's Rx on Kent,Kawartha Lakes,No,,-78.73842114,44.35487854,K9V2Y4,K9V,Other/Independent
5160,Elizabeth-Bruyere Residence,Ottawa,No,,-75.69601204,45.43219476,K1N5C7,K1N,Other/Independent
5161,Wal-Mart Pharmacy,Vaughan,No,,-79.62678247,43.7867811,L4H0R9,L4H,Other/Independent
5162,Wal-Mart Pharmacy,Toronto,No,,-79.25538056,43.83339392,M1V5P6,M1V,Other/Independent
5163,Wal-Mart Pharmacy,Bradford West Gwillimbury,No,,-79.60028589,44.10690585,L3Z0C1,L3Z,Other/Independent
5164,Tremount Medical Pharmacy,St. Catharines,No,,-79.22628519,43.1300399,L2T3B2,L2T,Other/Independent
5165,Wal-Mart Pharmacy,Saugeen Shores,No,,-81.39509819,44.42222982,N0H2C0,N0H,Other/Independent
5166,A&j Pharmacy,Toronto,No,,-79.30135237,43.81258822,M1V0B5,M1V,Other/Independent
5167,Wal-Mart Pharmacy,Waterloo,No,,-80.54817104,43.50818171,N2V0A4,N2V,Other/Independent
5168,Wal-Mart Pharmacy,Burlington,No,,-79.81198929,43.33776491,L7R0B4,L7R,Other/Independent
5169,Loblaw Pharmacy,Kingston,No,,-76.50028231,44.26443342,K7K0C3,K7K,Loblaw
5170,Trillium Court,Kincardine,No,,-81.62054784,44.18148737,N2Z3A6,N2Z,Other/Independent
5171,Medicine Shoppe,Toronto,No,,-79.4187842,43.68278649,M6C1A1,M6C,Other/Independent
5172,Elmwood Place,London,No,,-81.26520962,42.96947428,N6J1J2,N6J,Other/Independent
5173,Shoppers Drug Mart #630,Ottawa,No,,-75.53689429,45.47995137,K1C2R1,K1C,Shoppers Drug Mart
5174,Vital Rx Pharmacy,Brampton,No,,-79.82901773,43.70259337,L7A3P1,L7A,Other/Independent
5175,Temiskaming Lodge,Temiskaming Shores,No,,-79.63081944,47.4387808,P0J1K0,P0J,Other/Independent
5176,Shoppers Drug Mart #1386,Vaughan,No,,-79.48928304,43.86034252,L6A4K5,L6A,Shoppers Drug Mart
5177,Classic Care Pharmacy,London,No,,-81.2137465,42.93516427,N6E1Z7,N6E,Other/Independent
5178,Shoppers Drug Mart #665,North Bay,No,,-79.44477906,46.31721183,P1B4E1,P1B,Shoppers Drug Mart
5179,Main Drug Mart,Toronto,No,,-79.25766886,43.78931522,M1S2Y3,M1S,Other/Independent
5180,Smooth Rock Falls Hospital,Smooth Rock Falls,No,,-81.61189062,49.27462477,P0L2B0,P0L,Other/Independent
5181,Drugstore Pharmacy #4068,Brampton,No,,-79.78256752,43.70771888,L6V1K2,L6V,Other/Independent
5182,Metro Pharmacy #555,Guelph,No,,-80.23343844,43.52146702,N1G4Z1,N1G,Metro
5183,Forest Glade Phacmacy,Windsor,No,,-82.91347407,42.30548238,N8R1W6,N8R,Other/Independent
5186,Main Drug Mart,Vaughan,No,,-79.45157722,43.80971341,L4J7Y3,L4J,Other/Independent
5187,Gillingham Pharmacy,Brampton,No,,-79.78492982,43.70341538,L6X5A5,L6X,Other/Independent
5188,Latino Pharmacy,Mississauga,No,,-79.61859125,43.57851726,L5B1H7,L5B,Other/Independent
5189,Village Square Pharmacy,Toronto,No,,-79.32944528,43.79435951,M1W2T4,M1W,Other/Independent
5191,Dufferin Central Pharmacy,Toronto,No,,-79.44264061,43.67735479,M6H3L9,M6H,Other/Independent
5192,Shoppers Drug Mart #940,Toronto,No,,-79.38773439,43.65709569,M5G1X8,M5G,Shoppers Drug Mart
5193,Medical Centre Pharmacy,Whitby,No,,-78.94659017,43.95631906,L1M2E9,L1M,Other/Independent
5194,Paramount Pharmasave,Hamilton,No,,-79.79428898,43.19879399,L8J1P9,L8J,Pharmasave
5195,Loblaw Pharmacy #4229,Huntsville,No,,-79.22692059,45.34463988,P1H2P7,P1H,Loblaw
5196,Greystone Pharmacy,Toronto,No,,-79.25344045,43.7251539,M1K5J2,M1K,Other/Independent
5197,One Community Pharmacy,Toronto,No,,-79.39853069,43.65528929,M5T2G3,M5T,Other/Independent
5198,Medic Pharmacy,Cambridge,No,,-80.28896795,43.35499119,N1R5S2,N1R,Other/Independent
5199,Tsiionkwanonhsote,Akwesasne,No,,-74.68694687,45.00312772,K6H5R7,K6H,Other/Independent
5200,Apsley Pharmacy,Apsley,No,,-78.08730407,44.75593204,K0L1A0,K0L,Other/Independent
5201,Ballantrae Pharmacy,Whitchurch-Stouffville,No,,-79.29718349,44.03354006,L4A7X4,L4A,Other/Independent
5202,Front Street Pharmacy,Sarnia,No,,-82.40763728,42.97542952,N7T7X1,N7T,Other/Independent
5203,Huntsville's Hometown Ida Drug,Huntsville,No,,-79.21938819,45.32651778,P1H2C9,P1H,Other/Independent
5204,Shoppers Drug Mart #953,Ottawa,No,,-75.69747254,45.42162416,K1P1A5,K1P,Shoppers Drug Mart
5206,Hanover Care Centre,Hanover,No,,-81.01744515,44.1599052,N4N3S6,N4N,Other/Independent
5207,F/c Friendly Care Baythorn Pha,Markham,No,,-79.42519551,43.82553861,L3T3V8,L3T,Other/Independent
5208,Loblaw Pharmacy #1040,Kingston,No,,-76.51851931,44.24284292,K7L5G8,K7L,Loblaw
5209,Mount Joy Pharmacy,Markham,No,,-79.26577297,43.89537923,L6E0N1,L6E,Other/Independent
5210,Loblaw Pharmacy # 521,Windsor,No,,-83.05845441,42.24709486,N9H1S4,N9H,Loblaw
5211,The Village at St. Clair,Windsor,No,,-83.0147785,42.24340466,N9A6S4,N9A,Other/Independent
5212,Howard Medical Pharmacy,Windsor,No,,-83.0161329,42.29546027,N8X3V2,N8X,Other/Independent
5213,Finch-Warden Pharmacy,Toronto,No,,-79.31464717,43.79750951,M1W2R5,M1W,Other/Independent
5214,Lmc Pharmacy Etobicoke,Toronto,No,,-79.55691964,43.69303558,M9R4E1,M9R,Other/Independent
5215,Dover Cliffs,Port Dover,No,,-80.20786077,42.78788109,N0A1N0,N0A,Other/Independent
5216,Main Drug Mart,Pickering,No,,-79.0840136,43.84177113,L1V1C1,L1V,Other/Independent
5217,Kipling Heights Pharmacy,Toronto,No,,-79.57395255,43.72927389,M9W4L6,M9W,Other/Independent
5218,London Centre Pharmachoice,London,No,,-81.24152601,43.01154798,N5Y2N1,N5Y,Other/Independent
5219,Shoppers Drug Mart #603,Kingston,No,,-76.4937799,44.23402832,K7L1C3,K7L,Shoppers Drug Mart
5220,Sheridan Pharmacy,Mississauga,No,,-79.66349856,43.53840175,L5K2R9,L5K,Other/Independent
5221,Albion Martingrove Pharmacy,Toronto,No,,-79.59449316,43.74167509,M9V5H8,M9V,Other/Independent
5223,Upper Gage Pharmacy,Hamilton,No,,-79.83939069,43.22844639,L8V4J6,L8V,Other/Independent
5224,Shoppers Drug Mart #607,Kingston,No,,-76.4838087,44.23150412,K7L1A7,K7L,Shoppers Drug Mart
5225,Victoria Park Pharmacy,Toronto,No,,-79.29841126,43.7139063,M4B2L4,M4B,Other/Independent
5226,Erindale Medical Pharmacy,Toronto,No,,-79.35769438,43.67744639,L5C1M6,L5C,Other/Independent
5227,Shoppers Drug Mart #700,Vaughan,No,,-79.60212897,43.8173234,L4H2J2,L4H,Shoppers Drug Mart
5228,Biostan Pharmacy,Orangeville,No,,-80.09573973,43.9185254,L9W2M3,L9W,Other/Independent
5229,Bishop Pharmacy Pharmachoice,Cambridge,No,,-80.34550517,43.39002359,N3H3R6,N3H,Other/Independent
5230,Mapleview Medical Pharmacy,Barrie,No,,-79.66446344,44.33950229,L4N0W5,L4N,Other/Independent
5231,Earls Court Village,London,No,,-81.21868331,43.02685259,N5V5A4,N5V,Other/Independent
5232,Barnswallow Place Care Comm,Elmira,No,,-80.57795726,43.59296232,N3B2Y9,N3B,Other/Independent
5233,Westmore Pharmacy,Toronto,No,,-79.60224106,43.73488739,M9V5H7,M9V,Other/Independent
5234,Drugstore Pharmacy #1014,Ottawa,No,,-75.66486043,45.42934156,K1L6P9,K1L,Other/Independent
5235,Trainyards Pharmacy,Ottawa,No,,-75.64475792,45.41424656,K1G0Z3,K1G,Other/Independent
