X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.30011967,43.80072172,10835,127906115,2099,Pharmacy,RP,Finch Discount Pharmacy, , , ,3852 Finch Avenue East,Unit G01, ,Toronto,M1T3T9, ,2.02E+13
-79.88953171,43.26142889,10837,127906117,2103,Pharmacy,RP,Loblaw Pharmacy #4365, , , ,50 Dundurn Street, , ,Hamilton,L8P4W3, ,2.02E+13
-79.51433033,43.73986929,10839,127906119,2109,Pharmacy,RP,Sav-on Drug Mart, , , ,2528 Jane Street, , ,Toronto,M3L1S1, ,2.02E+13
-75.58850481,45.45295017,10840,127906120,2110,Pharmacy,RP,The Medicine Shoppe, , , ,5303 Canotek Road,Unit 19, ,Ottawa,K1J9M1, ,2.02E+13
-94.48428969,49.76733114,10841,127906121,2112,Pharmacy,RP,Loblaw Pharmacy 4063, , , ,538 Park Street, , ,Kenora,P9N1A1, ,2.02E+13
-79.76513338,43.39840722,10842,127906122,2117,Pharmacy,RP,Classic Care Pharmacy Corp, , , ,1320 Heine Court, , ,Burlington,L7L6L9, ,2.02E+13
-79.77980591,43.66598707,10843,127906123,2120,Pharmacy,RP,Shoppers Drug Mart # 1092, , , ,8965 Chinguacousy Road, , ,Brampton,L6Y0J2, ,2.02E+13
-79.23881529,43.1415577,10845,127906125,2126,Pharmacy,RP,Glenridge Pharmacy, , , ,209 Glenridge Avenue, , ,St. Catharines,L2T3J6, ,2.02E+13
-80.26112796,43.57751503,10846,127906126,2127,Pharmacy,RP,Woodlawn Pharmacy, , , ,472 Woodlawn Road East, , ,Guelph,N1E1B9, ,2.02E+13
-79.34068287,43.66121159,10848,127906128,2130,Pharmacy,RP,Shoppers Drug Mart #823, , , ,970 Queen Street East, , ,Toronto,M4M1J8, ,2.02E+13
-79.13081624,44.08969587,10849,127906129,2131,Pharmacy,RP,Drugstore Pharmacy #552, , , ,323 Toronto Street South, , ,Uxbridge,L9P1N2, ,2.02E+13
-80.70350878,43.37046277,10850,127906130,2139,Pharmacy,RP,Loblaw Pharmacy # 4334, , , ,1540 Haysville Road, , ,New Hamburg,N3A0A2, ,2.02E+13
-78.77744571,43.91158856,10851,127906131,2142,Pharmacy,RP,Courtice Pharmasave, , , ,2727 Courtice Road, , ,Courtice,L1E3A2, ,2.02E+13
-79.48045175,44.05955255,10852,127906132,2144,Pharmacy,RP,Total Health Pharmacy #125, , , ,17725 Yonge Street, , ,Newmarket,L3Y7C1, ,2.02E+13
-79.65349977,43.71103668,10853,127906133,2148,Pharmacy,RP,Airport Pharmacy, , , ,2985 Drew Road,Unit 114, ,Mississauga,L4T0A4, ,2.02E+13
-75.65019022,45.43191996,10854,127906134,2157,Pharmacy,RP,Pharmacie La Paix Pharmacy, , , ,390 Mcarthur Avenue, , ,Ottawa,K1L6N6, ,2.02E+13
-80.3001565,42.8227116,10855,127906135,2159,Pharmacy,RP,Sobeys Pharmacy # 7248, , , ,438 Norfolk Street South, , ,Simcoe,N3Y2X3, ,2.02E+13
-79.41195109,43.64204048,10857,127906137,2164,Pharmacy,RP,Family Care Pharmacy, , , ,King Street West,Unit 5 - 1209, ,Toronto,M6K1G2, ,2.02E+13
-79.88719291,43.26237709,10858,127906138,2167,Pharmacy,RP,Shoppers Drug Mart #1458, , , ,620 King Street West, , ,Hamilton,L8P1C2, ,2.02E+13
-80.4439946,43.4215469,10860,127906140,2188,Pharmacy,RP,Shoppers Drug Mart #1334, , , ,310 Fairway Road South, , ,Kitchener,N2C1X3, ,2.02E+13
-79.24502496,43.83839212,10861,127906141,2191,Pharmacy,RP,Pharmore Pharmacy, , , ,7 Eastvale Drive,Unit 5, ,Markham,L3S4N8, ,2.02E+13
-79.44946733,43.91431343,10863,127906143,2202,Pharmacy,RP,Shoppers Drug Mart #1148, , , ,118 Tower Hill Road, , ,Richmond Hill,L4E0K6, ,2.02E+13
-79.53479615,43.85156291,10864,127906144,2206,Pharmacy,RP,Maple Guardian Pharmacy, , , ,2810 Major Mackenzie Drive West, , ,Vaughan,L6A1R8, ,2.02E+13
-79.84330759,43.23846979,10865,127906145,2207,Pharmacy,RP,Lopresti Pharmacy, , , ,770 Concession Street, , ,Hamilton,L8V1C8, ,2.02E+13
-79.38008078,43.64651768,10866,127906146,2210,Pharmacy,RP,Shoppers Drug Mart #985, , , ,200 Bay Street, , ,Toronto,M5J2J3, ,2.02E+13
-81.14063409,43.10687501,10867,127906147,2212,Pharmacy,RP,Thorndale Pharmacy, , , ,21831 Fairview Road, , ,Thorndale,N0M2P0, ,2.02E+13
-78.73842114,44.35487854,10868,127906148,2214,Pharmacy,RP,Remedy's Rx on Kent, , , ,108 Kent Street West, , ,Kawartha Lakes,K9V2Y4, ,2.02E+13
-79.62678247,43.7867811,10870,127906150,2229,Pharmacy,RP,Wal-Mart Pharmacy, , , ,8300 York Regional Road 27, , ,Vaughan,L4H0R9, ,2.02E+13
-79.25538056,43.83339392,10871,127906151,2230,Pharmacy,RP,Wal-Mart Pharmacy, , , ,5995 Steeles Avenue East,Suite LLES, ,Toronto,M1V5P6, ,2.02E+13
-79.60028589,44.10690585,10872,127906152,2231,Pharmacy,RP,Wal-Mart Pharmacy, , , ,545 Holland Street West, , ,Bradford West Gwillimbury,L3Z0C1, ,2.02E+13
-79.22628519,43.1300399,10873,127906153,2232,Pharmacy,RP,Tremount Medical Pharmacy, , , ,Tremont Drive,"Floor  2, 2a", ,St. Catharines,L2T3B2, ,2.02E+13
-81.39509819,44.42222982,10874,127906154,2233,Pharmacy,RP,Wal-Mart Pharmacy, , , ,5122 Ontario 21, , ,Saugeen Shores,N0H2C0, ,2.02E+13
-79.30135237,43.81258822,10875,127906155,2235,Pharmacy,RP,A&j Pharmacy, , , ,2020 McNicoll Avenue, , ,Toronto,M1V0B5, ,2.02E+13
-80.54817104,43.50818171,10876,127906156,2236,Pharmacy,RP,Wal-Mart Pharmacy, , , ,335 Farmers Market Road, , ,Waterloo,N2V0A4, ,2.02E+13
-79.81198929,43.33776491,10877,127906157,2237,Pharmacy,RP,Wal-Mart Pharmacy, , , ,2065 Fairview Street, , ,Burlington,L7R0B4, ,2.02E+13
-76.50028231,44.26443342,10878,127906158,2239,Pharmacy,RP,Loblaw Pharmacy, , , ,1162 Division Street, , ,Kingston,K7K0C3, ,2.02E+13
-79.4187842,43.68278649,10880,127906160,2241,Pharmacy,RP,Medicine Shoppe, , , ,515 St Clair Avenue West, , ,Toronto,M6C1A1, ,2.02E+13
-75.53689429,45.47995137,10882,127906162,2253,Pharmacy,RP,Shoppers Drug Mart #630, , , ,6491 Jeanne D'arc Boulevard, , ,Ottawa,K1C2R1, ,2.02E+13
-79.82901773,43.70259337,10883,127906163,2254,Pharmacy,RP,Vital Rx Pharmacy, , , ,10 Earlsbridge Boulevard,Unit 5, ,Brampton,L7A3P1, ,2.02E+13
-79.48928304,43.86034252,10885,127906165,2257,Pharmacy,RP,Shoppers Drug Mart #1386, , , ,9980 Dufferin Street, , ,Vaughan,L6A4K5, ,2.02E+13
-81.2137465,42.93516427,10886,127906166,2261,Pharmacy,RP,Classic Care Pharmacy, , , ,112 Newbold Court, , ,London,N6E1Z7, ,2.02E+13
-79.44477906,46.31721183,10887,127906167,2264,Pharmacy,RP,Shoppers Drug Mart #665, , , ,2025 Cassells Street, , ,North Bay,P1B4E1, ,2.02E+13
-79.25766886,43.78931522,10888,127906168,2270,Pharmacy,RP,Main Drug Mart, , , ,1711 McCowan Road, , ,Toronto,M1S2Y3, ,2.02E+13
-79.78256752,43.70771888,10890,127906170,2274,Pharmacy,RP,Drugstore Pharmacy #4068, , , ,60 Quarry Edge Drive, , ,Brampton,L6V1K2, ,2.02E+13
-80.23343844,43.52146702,10891,127906171,2276,Pharmacy,RP,Metro Pharmacy #555, , , ,500 Edinburgh Road South, , ,Guelph,N1G4Z1, ,2.02E+13
-82.91347407,42.30548238,10892,127906172,2277,Pharmacy,RP,Forest Glade Phacmacy, , , ,3145 Forest Glade Drive, , ,Windsor,N8R1W6, ,2.02E+13
-79.45157722,43.80971341,10895,127906175,2293,Pharmacy,RP,Main Drug Mart, , , ,7700 Bathurst Street,Unit 36, ,Vaughan,L4J7Y3, ,2.02E+13
-79.78492982,43.70341538,10896,127906176,2294,Pharmacy,RP,Gillingham Pharmacy, , , ,10 Gillingham Drive,Unit 110B, ,Brampton,L6X5A5, ,2.02E+13
-79.61859125,43.57851726,10897,127906177,2297,Pharmacy,RP,Latino Pharmacy, , , ,79 Dundas Street,Unit 102, ,Mississauga,L5B1H7, ,2.02E+13
-79.32944528,43.79435951,10898,127906178,2305,Pharmacy,RP,Village Square Pharmacy, , , ,2942 Finch Avenue East, , ,Toronto,M1W2T4, ,2.02E+13
-79.53703375,43.82873281,10899,127906179,2307,Pharmacy,RP,Vaughan Neighborhood Pharmacy, , , ,3175 Rutherford Road,Unit 68, ,Vaughan,L4K5Y6, ,2.02E+13
-79.44264061,43.67735479,10900,127906180,2308,Pharmacy,RP,Dufferin Central Pharmacy, , , ,1649 Dufferin Street, , ,Toronto,M6H3L9, ,2.02E+13
-78.94659017,43.95631906,10902,127906182,2311,Pharmacy,RP,Medical Centre Pharmacy, , , ,5959 Anderson Street, , ,Whitby,L1M2E9, ,2.02E+13
-79.79428898,43.19879399,10903,127906183,2318,Pharmacy,RP,Paramount Pharmasave, , , ,1050 Paramount Drive, , ,Hamilton,L8J1P9, ,2.02E+13
-79.22692059,45.34463988,10904,127906184,2321,Pharmacy,RP,Loblaw Pharmacy #4229, , , ,131 Howland Drive, , ,Huntsville,P1H2P7, ,2.02E+13
-79.25344045,43.7251539,10905,127906185,2326,Pharmacy,RP,Greystone Pharmacy, , , ,8 Greystone Walk Drive, , ,Toronto,M1K5J2, ,2.02E+13
-79.39853069,43.65528929,10906,127906186,2332,Pharmacy,RP,One Community Pharmacy, , , ,347 Spadina Avenue, , ,Toronto,M5T2G3, ,2.02E+13
-80.28896795,43.35499119,10907,127906187,2335,Pharmacy,RP,Medic Pharmacy, , , ,246 Dundas Street South, , ,Cambridge,N1R5S2, ,2.02E+13
-78.08730407,44.75593204,10909,127906189,2346,Pharmacy,RP,Apsley Pharmacy, , , ,168 Burleigh Street, , ,Apsley,K0L1A0, ,2.02E+13
-79.29718349,44.03354006,10910,127906190,6426,Pharmacy,RP,Ballantrae Pharmacy, , , ,3 Felcher Boulevard,Unit 2, ,Whitchurch-Stouffville,L4A7X4, ,2.02E+13
-82.40763728,42.97542952,10911,127906191,6429,Pharmacy,RP,Front Street Pharmacy, , , ,265 Front Street, , ,Sarnia,N7T7X1, ,2.02E+13
-79.21938819,45.32651778,10912,127906192,6430,Pharmacy,RP,Huntsville's Hometown Ida Drug, , , ,10 Main Street East, , ,Huntsville,P1H2C9, ,2.02E+13
-75.69747254,45.42162416,10913,127906193,6431,Pharmacy,RP,Shoppers Drug Mart #953, , , ,111 Albert Street,Unit 110, ,Ottawa,K1P1A5, ,2.02E+13
-80.42195929,43.4283686,10914,127906194,6435,Pharmacy,RP,Bayshore Pharmacy, , , ,1601 River Road,Unit 21, ,Kitchener,N2A3Y4, ,2.02E+13
-79.42519551,43.82553861,10916,127906196,6439,Pharmacy,RP,F/c Friendly Care Baythorn Pha, , , ,265 Bay Thorn Drive, , ,Markham,L3T3V8, ,2.02E+13
-76.51851931,44.24284292,10917,127906197,6440,Pharmacy,RP,Loblaw Pharmacy #1040, , , ,1100 Princess Street, , ,Kingston,K7L5G8, ,2.02E+13
-79.26577297,43.89537923,10918,127906198,6444,Pharmacy,RP,Mount Joy Pharmacy, , , ,9418 Markham Road,Unit C2, ,Markham,L6E0N1, ,2.02E+13
-83.05845441,42.24709486,10919,127906199,6445,Pharmacy,RP,Loblaw Pharmacy # 521, , , ,5890 Malden Road, , ,Windsor,N9H1S4, ,2.02E+13
-83.0161329,42.29546027,10921,127906201,6452,Pharmacy,RP,Howard Medical Pharmacy, , , ,2285 Howard Avenue, , ,Windsor,N8X3V2, ,2.02E+13
-79.31464717,43.79750951,10922,127906202,6453,Pharmacy,RP,Finch-Warden Pharmacy, , , ,3430 Finch Avenue East, , ,Toronto,M1W2R5, ,2.02E+13
-79.55691964,43.69303558,10923,127906203,6454,Pharmacy,RP,Lmc Pharmacy Etobicoke, , , ,1723 Kipling Avenue,Unit 2B, ,Toronto,M9R4E1, ,2.02E+13
-79.0840136,43.84177113,10925,127906205,6456,Pharmacy,RP,Main Drug Mart, , , ,1450 Kingston Road, , ,Pickering,L1V1C1, ,2.02E+13
-79.57395255,43.72927389,10926,127906206,6457,Pharmacy,RP,Kipling Heights Pharmacy, , , ,2291 Kipling Avenue,Unit 112, ,Toronto,M9W4L6, ,2.02E+13
-81.24152601,43.01154798,10927,127906207,6458,Pharmacy,RP,London Centre Pharmachoice, , , ,1080 Adelaide Street North,Unit 21, ,London,N5Y2N1, ,2.02E+13
-76.4937799,44.23402832,10928,127906208,6466,Pharmacy,RP,Shoppers Drug Mart #603, , , ,445 Princess Street, , ,Kingston,K7L1C3, ,2.02E+13
-79.66349856,43.53840175,10929,127906209,6470,Pharmacy,RP,Sheridan Pharmacy, , , ,1960 Dundas Street West,King Forrest Plaza, ,Mississauga,L5K2R9, ,2.02E+13
-79.59449316,43.74167509,10930,127906210,6472,Pharmacy,RP,Albion Martingrove Pharmacy, , , ,1625 Albion Road, , ,Toronto,M9V5H8, ,2.02E+13
-76.39639521,44.6795453,10931,127906211,6476,Pharmacy,RP,Westport Village Pharmacy, , , ,3 Church Street, , ,Westport,K0G1X0, ,2.02E+13
-79.83939069,43.22844639,10932,127906212,6477,Pharmacy,RP,Upper Gage Pharmacy, , , ,558 Upper Gage Avenue,Unit 6, ,Hamilton,L8V4J6, ,2.02E+13
-76.4838087,44.23150412,10933,127906213,6481,Pharmacy,RP,Shoppers Drug Mart #607, , , ,136 Princess Street, , ,Kingston,K7L1A7, ,2.02E+13
-79.29841126,43.7139063,10934,127906214,6482,Pharmacy,RP,Victoria Park Pharmacy, , , ,1314 Victoria Park Avenue, , ,Toronto,M4B2L4, ,2.02E+13
-79.35769438,43.67744639,10935,127906215,6483,Pharmacy,RP,Erindale Medical Pharmacy, , , ,Erindale Avenue, , ,Toronto,L5C1M6, ,2.02E+13
-79.60212897,43.8173234,10936,127906216,6484,Pharmacy,RP,Shoppers Drug Mart #700, , , ,5100 Rutherford Road, , ,Vaughan,L4H2J2, ,2.02E+13
-80.09573973,43.9185254,10937,127906217,6485,Pharmacy,RP,Biostan Pharmacy, , , ,28 Mill Street,Unit 111, ,Orangeville,L9W2M3, ,2.02E+13
-80.34550517,43.39002359,10938,127906218,6488,Pharmacy,RP,Bishop Pharmacy Pharmachoice, , , ,1515 King Street East,Unit 111, ,Cambridge,N3H3R6, ,2.02E+13
-79.66446344,44.33950229,10939,127906219,6489,Pharmacy,RP,Mapleview Medical Pharmacy, , , ,225 Mapleview Drive East,Uni 2, ,Barrie,L4N0W5, ,2.02E+13
-79.60224106,43.73488739,10942,127906222,6495,Pharmacy,RP,Westmore Pharmacy, , , ,6620 Finch Avenue West, , ,Toronto,M9V5H7, ,2.02E+13
-75.66486043,45.42934156,10943,127906223,6496,Pharmacy,RP,Drugstore Pharmacy #1014, , , ,100 McArthur Avenue, , ,Ottawa,K1L6P9, ,2.02E+13
-75.64475792,45.41424656,10944,127906224,6497,Pharmacy,RP,Trainyards Pharmacy, , , ,550 Terminal Avenue,Unit B22, ,Ottawa,K1G0Z3, ,2.02E+13
-75.18054532,44.90155289,10945,127906225,6500,Pharmacy,RP,Upper Canada Remedys Rx 189, , , ,139 Main Street, , ,Morrisburg,K0C1X0, ,2.02E+13
-79.30403318,43.85590832,10946,127906226,6503,Pharmacy,RP,South Unionville Medical Pharm, , , ,28 South Unionville Avenue,Unit 2088, ,Markham,L3R4P9, ,2.02E+13
-78.72515699,44.92034674,10947,127906227,6504,Pharmacy,RP,Highland Remedy's Rx 160, , , ,33 Bobcaygeon Road, , ,Minden,K0H2K0, ,2.02E+13
-82.91383657,42.30616648,10948,127906228,6505,Pharmacy,RP,Community Care Pharmacy, , , ,3095 Forest Glade Drive, , ,Windsor,N8R1W6, ,2.02E+13
-78.3239238,44.30347085,10949,127906229,6506,Pharmacy,RP,Shoppers Drug Mart # 995, , , ,250 Charlotte Street, , ,Peterborough,K9J2V1, ,2.02E+13
-79.77772317,43.17551908,10950,127906230,6507,Pharmacy,RP,Loblaw Pharmacy #4115, , , ,21 Upper Centennial Parkway, , ,Hamilton,L8J3W2, ,2.02E+13
-79.0702114,43.84581513,10951,127906231,6508,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1899 Brock Road, , ,Pickering,L1V4H7, ,2.02E+13
-79.47188262,43.78793111,10952,127906232,6509,Pharmacy,RP,101 Medical Pharmacy, , , ,1520 Ave. West,Suite ELES, ,Vaughan,L4K3B9, ,2.02E+13
-79.50238553,43.69910199,10953,127906233,6511,Pharmacy,RP,The Pharmacy Network., , , ,1575 Jane Street,Unit 7, ,Toronto,M9N2R3, ,2.02E+13
-79.8692337,43.25842369,10955,127906235,6518,Pharmacy,RP,City Centre Ida Pharmacy, , , ,77 James Street North,Unit 131, ,Hamilton,L8R2K3, ,2.02E+13
-79.73972459,43.57419836,10956,127906236,6519,Pharmacy,RP,Shoppers Drug Mart#907, , , ,6040 Glen Erin Drive, , ,Mississauga,L5N3M4, ,2.02E+13
-82.97581929,42.30563347,10957,127906237,6520,Pharmacy,RP,Mcgaffey Medical Pharmacy, , , ,3955 Tecumseh Road East, , ,Windsor,N8W1J5, ,2.02E+13
-79.33563277,43.68095229,10958,127906238,6521,Pharmacy,RP,Drug Basics Pharmacy, , , ,1068 Danforth Avenue, , ,Toronto,M4J1M2, ,2.02E+13
-79.64266896,43.55818746,10960,127906240,6523,Pharmacy,RP,Greenfield Pharmacy, , , ,1053 Dundas Street West, , ,Mississauga,L5C1K3, ,2.02E+13
-79.48849213,43.757883,10961,127906241,6528,Pharmacy,RP,Wal-Mart Pharmacy, , , ,3757 Keele Street, , ,Toronto,M3J1N4, ,2.02E+13
-79.8848513,44.31510248,10962,127906242,6531,Pharmacy,RP,Rainbow Pharmasave, , , ,1 Massey Street,"Unit 1, Rainbow Mall", ,Angus,L0M1B0, ,2.02E+13
-75.68470713,45.42888966,10963,127906243,6535,Pharmacy,RP,Shoppers Drug Mart #1243, , , ,322 Rideau Street, , ,Ottawa,K1N5Y5, ,2.02E+13
-79.29020977,43.80945242,10964,127906244,6536,Pharmacy,RP,Health and Beauty Pharmacy, , , ,3380 Midland Avenue,Unit 12, ,Toronto,M1V5B5, ,2.02E+13
-79.61007125,43.57276866,10965,127906245,6542,Pharmacy,RP,Your Medicine Cabinet, , , ,77 The Queensway West,Unit 200, ,Mississauga,L5B1B7, ,2.02E+13
-80.21801433,44.50244489,10966,127906246,6546,Pharmacy,RP,Loblaw Pharmacy #1127, , , ,12 Hurontario Street, , ,Collingwood,L9Y3Z4, ,2.02E+13
-79.4384383,43.68608969,10967,127906247,6547,Pharmacy,RP,Oakwood Pharmacy, , , ,332 Oakwood Avenue, , ,Toronto,M6E2V9, ,2.02E+13
-76.50712021,44.23948462,10968,127906248,6548,Pharmacy,RP,Shoppers Drug Mart #1198, , , ,797 Princess Street, , ,Kingston,K7L1G1, ,2.02E+13
-80.49830003,43.52160891,10969,127906249,6556,Pharmacy,RP,Carriage Crossing Pharmacy, , , ,105 Oak Park Drive,Unit 4, ,Waterloo,N2K0B3, ,2.02E+13
-80.48418422,43.4474733,10970,127906250,6557,Pharmacy,RP,A & K Pharmacy, , , ,301 King Street East,Unit 204, ,Kitchener,N2G2L2, ,2.02E+13
-79.42071281,43.80254511,10971,127906251,6558,Pharmacy,RP,World Pharmacy, , , ,7163 Yonge Street,Unit 128, ,Markham,L3T0C6, ,2.02E+13
-79.42955431,43.7199441,10972,127906252,6560,Pharmacy,RP,3m Lawrence Pharmacy, , , ,3077 Bathurst Street, , ,Toronto,M6A1Z9, ,2.02E+13
-79.02128669,43.86147814,10973,127906253,6564,Pharmacy,RP,Kingston Pharmacy, , , ,65 Kingston Road,Unit 1, ,Ajax,L1S7J4, ,2.02E+13
-79.34786968,43.77852031,10974,127906254,6565,Pharmacy,RP,Fairview Pharmacy, , , ,5 Fairview Mall Drive, , ,Toronto,M2J2Z1, ,2.02E+13
-79.62366187,43.7929847,10975,127906255,6566,Pharmacy,RP,Loblaw Pharmacy #4039, , , ,8585 Ontario 27,"R.R.  3, Unit 27", ,Vaughan,L4L1A7, ,2.02E+13
-79.41412841,43.77509561,10976,127906256,6568,Pharmacy,RP,Metro Pharmacy #540, , , ,5383 Yonge Street, , ,Toronto,M2N5R6, ,2.02E+13
-78.65149695,44.78166802,10977,127906257,6569,Pharmacy,RP,Kinmount Pharmacy, , , ,31 County Road 503,Postal Office Box 130, ,Kinmount,K0M2A0, ,2.02E+13
-82.95234778,42.29761427,10978,127906258,6573,Pharmacy,RP,Fontainebleu Pharmacy, , , ,2901 Grandview Avenue, , ,Windsor,N8T2L5, ,2.02E+13
-75.50899758,45.48021557,10979,127906259,6581,Pharmacy,RP,Orleans Integrative Pharmacy, , , ,3095 Saint Joseph Boulevard,Unit 501, ,Ottawa,K1E3W6, ,2.02E+13
-79.37869518,43.65593429,10980,127906260,6586,Pharmacy,RP,Cloud Pharmacy, , , ,55 Dundas Street East, , ,Toronto,M5B1C6, ,2.02E+13
-79.77559139,43.43565833,10981,127906261,6588,Pharmacy,RP,Palero Pharmacy, , , ,2525 Old Bronte Road,Suite 100, ,Oakville,L6M4J2, ,2.02E+13
-79.44625941,43.68646139,10982,127906262,6589,Pharmacy,RP,Dufferin Medical Pharmacy, , , ,2045 Dufferin Street, , ,Toronto,M6E3R4, ,2.02E+13
-79.58250534,43.61036447,10983,127906263,6594,Pharmacy,RP,J. C. Pharmacy, , , ,Dundas Street East,B4-2-888, ,Mississauga,L4Y4H9, ,2.02E+13
-79.66398104,44.3667689,10984,127906264,6597,Pharmacy,RP,M. D. Care Pharmacy, , , ,384 Yonge Street,Unit 5, ,Barrie,L4N4C8, ,2.02E+13
-76.56693223,44.23530071,10985,127906265,6604,Pharmacy,RP,Gardiners Pharmasave, , , ,500 Gardiners Road,Unit 9B, ,Kingston,K7M7W9, ,2.02E+13
-79.32574177,43.68304569,10986,127906266,6605,Pharmacy,RP,Heritage Pharmacy, , , ,1488 Danforth Avenue, , ,Toronto,M4J1N4, ,2.02E+13
-80.38895556,43.21229856,10987,127906267,6606,Pharmacy,RP,Sobeys Pharmacy #7220, , , ,307 Grand River Street North, , ,Brant,N3L2N9, ,2.02E+13
-79.23912885,43.79257002,10988,127906268,6607,Pharmacy,RP,Markham Corners Pharmacy, , , ,5113 Sheppard Avenue East,Unit 7, ,Toronto,M1S4N8, ,2.02E+13
-80.23875334,43.51827472,10989,127906269,6610,Pharmacy,RP,Shoppers Drug Mart #725, , , ,435 Stone Road West,Unit K4, ,Guelph,N1G2X6, ,2.02E+13
-79.60379646,43.73986249,10991,127906271,6612,Pharmacy,RP,New Care Pharmacy, , , ,56 Westmore Drive, , ,Toronto,M9V1C3, ,2.02E+13
-79.86092066,43.8662454,10992,127906272,6614,Pharmacy,RP,Caledon East Pharmacy, , , ,15771 Airport Road,Unit 1, ,Caledon,L7C1K2, ,2.02E+13
-79.40898291,43.84967292,10993,127906273,6615,Pharmacy,RP,Bayview Ida Pharmacy, , , ,Bayview Avenue,4a&4b-7355, ,Thornhill,L3T5Z2, ,2.02E+13
-79.20740158,45.33508618,10994,127906274,6616,Pharmacy,RP,Huntsville Place Mall Pharmacy, , , ,70 King William Street,Unit 17, ,Huntsville,P1H2A5, ,2.02E+13
-83.05597981,42.28654087,10995,127906275,6617,Pharmacy,RP,Totten Pharmacy, , , ,2780 Totten Street, , ,Windsor,N9B0A9, ,2.02E+13
-80.55091985,43.54416991,10996,127906276,6618,Pharmacy,RP,Martin's Pharmacy St Jacobs, , , ,10 Parkside Drive, , ,St. Jacobs,N0B2N0, ,2.02E+13
-82.90050537,42.31336898,10997,127906277,6626,Pharmacy,RP,Shoppers Drug Mart, , , ,11500 Tecumseh Road, , ,Windsor,N8N1L7, ,2.02E+13
-79.74855676,43.22264119,10998,127906278,6628,Pharmacy,RP,Loblaw Pharmacy #4912, , , ,102 Hamilton Regional Road 8, , ,Hamilton,L8G4H3, ,2.02E+13
-80.53095253,43.42939909,10999,127906279,6629,Pharmacy,RP,Westheights Pharmacy Inc, , , ,10 Westheights Drive,Unit 103, ,Kitchener,N2N2A8, ,2.02E+13
-80.29501946,43.52264702,11000,127906280,6630,Pharmacy,RP,Costco Pharmacy, , , ,19 Elmira Road South, , ,Guelph,N1K0B6, ,2.02E+13
-79.29523267,43.76295901,11001,127906281,6631,Pharmacy,RP,Ellesmere Healthcare Pharmacy, , , ,520 Ellesmere Road, , ,Toronto,M1R0B1, ,2.02E+13
-79.39719059,43.65290138,11002,127906283,6643,Pharmacy,RP,On Care Pharmacy, , , ,481 Dundas Street West, , ,Toronto,M5T1H1, ,2.02E+13
-81.16863439,42.99114688,11003,127906284,6644,Pharmacy,RP,Shoppers Drug Mart #765, , , ,142 Clark Road, , ,London,N5W5E1, ,2.02E+13
-78.95047887,43.91840175,11004,127906285,6650,Pharmacy,RP,Shoppers Drug Mart #1384, , , ,220 Taunton Road East, , ,Whitby,L1R0M5, ,2.02E+13
-80.38617161,43.69663555,11005,127906286,6651,Pharmacy,RP,Grand River Pharmacy, , , ,727 St. Andrew Street West, , ,Fergus,N1M3H2, ,2.02E+13
-79.63959616,43.59600776,11006,127906287,6652,Pharmacy,RP,Shoppers Drug Mart #1499, , , ,1 City Centre Drive,Unit 745 - 100, ,Mississauga,L5B2C9, ,2.02E+13
-79.67643405,44.4155406,11007,127906288,8455,Pharmacy,RP,Shoppers Drug Mart 652, , , ,567 Cundles Road East, , ,Barrie,L4M5L1, ,2.02E+13
-81.73122015,45.79743533,11008,127906289,8461,Pharmacy,RP,Mereb Pharmacy, , , ,18 Hills Trail,R.R. 2, ,Wikwemikong,P0P2J0, ,2.02E+13
-79.44500811,43.67723319,11009,127906290,8462,Pharmacy,RP,Shoppers Simply Pharmacy 3070, , , ,1223 St. Claire Avenue West,Unit 1221, ,Toronto,M6E1B5, ,2.02E+13
-79.61432725,43.57765316,11010,127906291,8463,Pharmacy,RP,Shoppers Drug Mart #776, , , ,Huron Square,2470 Hurontario Street, ,Mississauga,L5B0H2, ,2.02E+13
-79.31254628,43.82313642,11012,127906293,8467,Pharmacy,RP,Skl Guardian Drugs, , , ,55 Harvest Moon Drive #8,10, ,Markham,L3R4C3, ,2.02E+13
-79.67659935,44.4143399,11013,127906294,8468,Pharmacy,RP,Loblaw Pharmacy #514, , , ,607 Cundles Road East, , ,Barrie,L4M0J7, ,2.02E+13
-79.77809789,43.38913212,11015,127906296,8470,Pharmacy,RP,Silver Fox Pharmacy, , , ,5040 Mainway,Unit 2, ,Burlington,L7L5Z1, ,2.02E+13
-80.24933882,43.18236396,11016,127906297,8471,Pharmacy,RP,North Brant Pharmacy, , , ,525 Park Road North,Unit 5, ,Brantford,N3R7K8, ,2.02E+13
-79.29263497,43.82779692,11017,127906298,8472,Pharmacy,RP,Fenton Discount Pharmacy, , , ,2 Fenton Road,Unit 5A, ,Markham,L3R7B4, ,2.02E+13
-79.39627199,43.69818679,11019,127906300,8476,Pharmacy,RP,Davisville Pharmacy, , , ,1901 Yonge Street,Unit 4, ,Toronto,M4S1Y6, ,2.02E+13
