,name,street,city,postal,X,Y,province,date,link
3757,SANDSTONE PHARMACIES NANTON,2212 20 ST,NANTON,,50.3477022,-113.7745548,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3758,SANDSTONE PHARMACIES SIMONS VALLEY,6213 CENTRE ST N,CALGARY,,51.1074395,-114.0629671,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3759,SANDSTONE PHARMACIES-DOVER,4-3525 26 AVE SE,CALGARY,,51.0305308,-113.9801783,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3760,SAVANNA MARKET COMMUNITY RX PHARMACY,206-9036 46 ST NE,CALGARY,,51.1342059,-113.9654514,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3761,SAVE-ON-FOODS PHARMACY #6602,1400 MARKET ST SE,AIRDRIE,,51.2702318,-113.9908645,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3762,SAVE-ON-FOODS PHARMACY #6603 - AIRDRIE WEST,601-401 COOPERS BLVD SW,AIRDRIE,,51.2569043,-114.0213644,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3763,SAVE-ON-FOODS PHARMACY #6608,100-121 CENTURY CROSS,SPRUCE GROVE,,53.5421504,-113.8806115,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3764,SAVE-ON-FOODS PHARMACY #6613,10180 109 ST NW,EDMONTON,,53.5426694,-113.5092279,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3765,SAVE-ON-FOODS PHARMACY #6614,3361 CALGARY TR NW,EDMONTON,,53.466724,-113.4940861,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3766,SAVE-ON-FOODS PHARMACY #6615,6260 199 ST NW,EDMONTON,,53.4955344,-113.6678228,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3767,SAVE-ON-FOODS PHARMACY #6616,106-100 RIVERSTONE RIDGE,FORT MCMURRAY,,56.7589809,-111.4399374,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3768,SAVE-ON-FOODS PHARMACY #6617,131 SIGNAL RD,FORT MCMURRAY,,56.7299436,-111.4270225,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3769,SAVE-ON-FOODS PHARMACY #6618,4820 66 ST,CAMROSE,,53.0198252,-112.8556998,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3770,SAVE-ON-FOODS PHARMACY #6619,14161 23 AVE,EDMONTON,,53.4526932,-113.5642041,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3771,SAVE-ON-FOODS PHARMACY #6623,400-100 SOUTHBANK BLVD,OKOTOKS,,50.7071928,-113.948652,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3772,SAVE-ON-FOODS PHARMACY #6628,10819 106 AVE,GRANDE PRAIRIE,,55.1751613,-118.8222221,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3773,SAVE-ON-FOODS PHARMACY #6629,40 HUNTERHORN DR NE,CALGARY,,51.1125936,-114.0539327,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3774,SAVE-ON-FOODS PHARMACY #6630,11180 ELLERSLIE RD SW,EDMONTON,,53.425796,-113.519447,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3775,SAVE-ON-FOODS PHARMACY #6631,420 NA'A PLAZA SW,CALGARY,,51.0789324,-114.1951745,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3776,SAVE-ON-FOODS PHARMACY #6633,70-3915 51 ST SW,CALGARY,,51.019901,-114.1626645,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3777,SAVE-ON-FOODS PHARMACY #6634,8855 MACLEOD TR SW,CALGARY,,50.9744259,-114.0724454,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3778,SAVE-ON-FOODS PHARMACY #6635 - CANMORE,2-950 RAILWAY AVE,CANMORE,,51.0934446,-115.3590296,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3779,SAVE-ON-FOODS PHARMACY #6636,300-1440 52 ST NE,CALGARY,,51.0643941,-113.9569682,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3780,SAVE-ON-FOODS PHARMACY #6637 - COCHRANE,65 BOW ST,COCHRANE,,51.1869303,-114.4665602,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3781,SAVE-ON-FOODS PHARMACY #6643,1820 STRACHAN RD SE,MEDICINE HAT,,49.9986752,-110.6499086,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3782,SAVE-ON-FOODS PHARMACY #6645,45-1240 2A AVE N,LETHBRIDGE,,49.7004072,-112.8278972,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3783,SAVE-ON-FOODS PHARMACY #6647,4163 UNIVERSITY AVE NW,CALGARY,,51.0776593,-114.1475722,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3784,SAVE-ON-FOODS PHARMACY #6650,401 HIGHLANDS BLVD W,LETHBRIDGE,,49.6944064,-112.8968199,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3785,SAVE-ON-FOODS PHARMACY #6662,1036878 AVE NW,EDMONTON,,53.5862898,-113.402279,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3786,SAVE-ON-FOODS PHARMACY #6663,81 FIR ST,SHERWOOD PARK,,53.513302,-113.3163351,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3787,SAVE-ON-FOODS PHARMACY #6665,500-140 ST. ALBERT RD,ST ALBERT,,53.6212124,-113.6127596,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3788,SAVE-ON-FOODS PHARMACY #6667,12903 153 AVE NW,EDMONTON,,53.6157237,-113.5434516,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3789,SAVE-ON-FOODS PHARMACY #6673,3005 HAYS RIDGE DR SW,EDMONTON,,53.4119338,-113.5671386,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3790,SAVE-ON-FOODS PHARMACY #6675,740 ST. ALBERT RD,ST ALBERT,,53.6616343,-113.6328651,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3791,SAVE-ON-FOODS PHARMACY #6678,60 BROADWAY BLVD,SHERWOOD PARK,,53.5437125,-113.3165583,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3792,SAVE-ON-FOODS PHARMACY #6679,10-4005 CLOVER BAR RD,SHERWOOD PARK,,53.5581889,-113.2743761,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3793,SAVE-ON-FOODS PHARMACY #6682,6720 52 AVE,RED DEER,,52.2901848,-113.8176748,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3794,SAVER PHARMACY,2-9129 35 AVE NW,EDMONTON,,53.468235,-113.4689872,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3795,SCONA PHARMACY,10429 80 AVE NW,EDMONTON,,53.515842,-113.498676,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3796,SCRIPT PHARMACY,100-7015 MACLEOD TR SW,CALGARY,,50.9987142,-114.0708301,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3797,SCRIPTS MEDICAL PHARMACY,201-6925 GATEWAY BLVD,EDMONTON,,53.4874471,-113.4908403,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3798,SETON REMEDY'S RX PHARMACY,117-3815 FRONT ST SE,CALGARY,,50.880337,-113.954358,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3799,SEXSMITH PHARMACY,9805 103 ST,SEXSMITH,,55.346931,-118.7860257,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3800,SHANE'S GUARDIAN PHARMACY,4926 49 ST,REDWATER,,53.9513915,-113.1090932,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3801,SHANE'S IDA PHARMACY,37 WHEATLAND AVE,SMOKY LAKE,,54.1133404,-112.4720753,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3802,SHAWNESSY PHARMACY,138-70 SHAWVILLE BLVD SE,CALGARY,,50.9061557,-114.0667174,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3803,SHOPPERS DRUG MART #1248,4901 39 ST,ST PAUL,,53.990501,-111.261616,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3804,SHOPPERS DRUG MART #1589,5215 50 AVE,WETASKIWIN,,52.9694902,-113.3798877,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3805,SHOPPERS DRUG MART #2300,100-665 ST. ALBERT RD,ST ALBERT,,53.656376,-113.62898,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3806,SHOPPERS DRUG MART #2301,14135 23 AVE NW,EDMONTON,,53.4527352,-113.563441,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3807,SHOPPERS DRUG MART #2303,103-112 RIVERSTONE RIDGE,FORT MCMURRAY,,56.7589889,-111.4380363,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3808,SHOPPERS DRUG MART #2304,2440 DIVISION AVE NW,MEDICINE HAT,,50.0636295,-110.688291,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3809,SHOPPERS DRUG MART #2305,11700 SARCEE TR NW,CALGARY,,51.1575815,-114.1604827,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3810,SHOPPERS DRUG MART #2306,1 CHAMBERS AVE,RED DEER,,52.2852792,-113.767438,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3811,SHOPPERS DRUG MART #2307,3735 17 ST NW,EDMONTON,,53.475366,-113.3678697,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3812,SHOPPERS DRUG MART #2308,300-196STN WAY,CHESTERMERE,,51.049417,-113.82548,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3813,SHOPPERS DRUG MART #2310,6203A 51 ST,COLD LAKE,,54.4294683,-110.2054809,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3814,SHOPPERS DRUG MART #2311,10720 78 AVE,GRANDE PRAIRIE,,55.1521224,-118.8189361,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3815,SHOPPERS DRUG MART #2312,9925 78 ST,PEACE RIVER,,56.2347194,-117.3375805,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3816,SHOPPERS DRUG MART #2313,20-4005 CLOVER BAR RD,SHERWOOD PARK,,53.5574762,-113.2737401,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3817,SHOPPERS DRUG MART #2314,380 UNIVERSITY DR,LETHBRIDGE,,49.6946384,-112.8942443,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3818,SHOPPERS DRUG MART #2315,102-11962 104 AVE NW,EDMONTON,,53.5474962,-113.5270754,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3819,SHOPPERS DRUG MART #2318,3071 26 AVE N,LETHBRIDGE,,49.7276817,-112.7975708,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3820,SHOPPERS DRUG MART #2321,4607 50 AVE,OLDS,,51.7936336,-114.1039066,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3821,SHOPPERS DRUG MART #2324,10-632 CARMICHAEL LANE,HINTON,,53.392542,-117.6095901,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3822,SHOPPERS DRUG MART #2325,300-1500 MAIN ST SW,SLAVE LAKE,,55.2808203,-114.7723031,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3823,SHOPPERS DRUG MART #2326,115-1410 1 ST SE,CALGARY,,51.0387943,-114.0606426,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3824,SHOPPERS DRUG MART #2328,1200 MARKET ST SE,AIRDRIE,,51.2703168,-113.9922707,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3825,SHOPPERS DRUG MART #2331,100-106 ERIE ST S,DEVON,,53.3525928,-113.7280347,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3826,SHOPPERS DRUG MART #2332,933 RAILWAY AVE,CANMORE,,51.0904889,-115.3558264,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3827,SHOPPERS DRUG MART #2335,126-40 SUNPARK PLAZA SE,CALGARY,,50.9021324,-114.0574207,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3828,SHOPPERS DRUG MART #2341,10015 107 ST,WESTLOCK,,54.1561683,-113.8606023,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3829,SHOPPERS DRUG MART #2343,433 CASSILS RD W,BROOKS,,50.5715908,-111.8999143,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3830,SHOPPERS DRUG MART #2346,41 RAILWAY AVE W,DRUMHELLER,,51.4621234,-112.7080885,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3831,SHOPPERS DRUG MART #2353,110-620 MCKENZIE TOWNE DR SE,CALGARY,,50.9124077,-113.95348,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3832,SHOPPERS DRUG MART #2355,28 CROWFOOT TERR NW,CALGARY,,51.1274041,-114.1982603,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3833,SHOPPERS DRUG MART #2356,830-19369 SHERIFF KING ST SW,CALGARY,,50.878755,-114.07232,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3834,SHOPPERS DRUG MART #2358,6302 50 ST,BEAUMONT,,53.3635264,-113.4159368,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3835,SHOPPERS DRUG MART #2360,836 1 AVE NW,AIRDRIE,,51.2930608,-114.0242795,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
3836,SHOPPERS DRUG MART #2361,2412 4 ST SW,CALGARY,,51.0312438,-114.0710026,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
