name,street,city,province,postal,Public Health Unit,X,Y,date
Unicare Pharmacy,3170 Lakeshore Boulevard West,Etobicoke,Ontario,M8V 3X8,Toronto Public Health,43.5983062,-79.5178809,2024-09-19
Unicare Pharmacy Of Mississauga,"325 Central Parkway West, Unit 29",Mississauga,Ontario,L5B 3X9,Peel Public Health,43.583186,-79.6382803,2024-09-20
Unionville Guardian Pharmacy,"9249 Kennedy Road, Unit 101",Unionville,Ontario,L3R 6H9,York Region Public Health Services,43.8792134,-79.3135639,2024-09-21
University Square Pharmacy,"987 Gordon Street, Unit 8",Guelph,Ontario,N1G 4W3,,43.5212537,-80.2127852,2024-09-22
Uptown Apothecary,9325 Yonge Street,Richmond Hill,Ontario,L4C 0A8,York Region Public Health Services,43.8556555,-79.4317086,2024-09-23
Uptown Pharmacy,243 Eglinton Avenue West,Toronto,Ontario,M4R 1B1,Toronto Public Health,43.7048167,-79.4066513,2024-09-24
Venice Pharmacy,"3530 Rutherford Road, Unit 76",Vaughan,Ontario,L4H 3T8,York Region Public Health Services,43.828193,-79.549166,2024-09-25
Victoria Commons Pharmacy,"2555 Victoria Park Avenue, Unit 6",Scarborough,Ontario,M1T 1A3,Toronto Public Health,43.7727921,-79.3210997,2024-09-26
Victoria Park Pharmacy,1314 Victoria Park Avenue,Toronto,Ontario,M4B 2L4,Toronto Public Health,43.7139063,-79.2984113,2024-09-27
Village Gate Pharmasave,101 East Street,Bobcaygeon,Ontario,K0M 1A0,"Haliburton, Kawartha, Pine Ridge District Health Unit",44.5462128,-78.5420441,2024-09-28
Village Square Pharmacy,10 Main Street,Mississauga,Ontario,L5M 1X3,Peel Public Health,43.5815813,-79.7127221,2024-09-29
Village Square Pharmacy,2942 Finch Avenue East,Scarborough,Ontario,M1W 2T4,Toronto Public Health,43.7943595,-79.3294453,2024-09-30
Vina Pharmacy,1025 Gerrard Street East,Toronto,Ontario,M4M 1Z6,,43.6686901,-79.3372617,2024-10-01
Wal-Mart Pharmacy,270 Kingston Road East,Ajax,Ontario,L1Z 1G1,Durham Region Health Department,43.8651059,-79.0125932,2024-10-02
Wal-Mart Pharmacy,400 Sandwich Street South,Amherstburg,Ontario,N9V 3L4,Windsor-Essex County Health Unit,42.0967117,-83.1092682,2024-10-03
Wal-Mart Pharmacy,135 First Commerce Drive,Aurora,Ontario,L4G 0G2,York Region Public Health Services,44.0153537,-79.4128902,2024-10-04
Wal-Mart Pharmacy,450 Bayfield Street,Barrie,Ontario,L4M 5A2,Simcoe Muskoka District Health Unit,44.4109009,-79.7111931,2024-10-05
Wal-Mart Pharmacy,150 McEwan Drive East,Bolton,Ontario,L7E 2Y3,Peel Public Health,43.8645506,-79.7115912,2024-10-06
Wal-Mart Pharmacy,545 Holland Street West,Bradford,Ontario,L3Z 0C1,Simcoe Muskoka District Health Unit,44.1093374,-79.5975737,2024-10-07
Wal-Mart Pharmacy,30 Coventry Road,Brampton,Ontario,L6T 5P9,Peel Public Health,43.7403333,-79.6958116,2024-10-08
Wal-Mart Pharmacy,5085 Mayfield Road,Brampton,Ontario,L6R 3S9,Peel Public Health,43.7728886,-79.7790614,2024-10-09
Wal-Mart Pharmacy,1942 Parkdale Avenue,Brockville,Ontario,K6V 7N4,"Leeds,Grenville, and Lanark District Health Unit",44.6114743,-75.686385,2024-10-10
Wal-Mart Pharmacy,2065 Fairview Street,Burlington,Ontario,L7R 0B4,Halton Region Health Department,43.3377649,-79.8119893,2024-10-11
Wal-Mart Pharmacy,4515 Dundas Street West,Burlington,Ontario,L7M 5B4,Halton Region Health Department,43.4061743,-79.8116101,2024-10-12
Wal-Mart Pharmacy,22 Pinebush Road,Cambridge,Ontario,N1R 8A9,"Region of Waterloo, Public Health",43.4085419,-80.3254622,2024-10-13
Wal-Mart Pharmacy,73 Strathy Road,Cobourg,Ontario,K9A 5J7,"Haliburton, Kawartha, Pine Ridge District Health Unit",43.9757101,-78.197854,2024-10-14
Wal-Mart Pharmacy,165 North Queen Street,Etobicoke,Ontario,M9C 1A7,Toronto Public Health,43.6183959,-79.5541975,2024-10-15
Wal-Mart Pharmacy,300 Guelph Street,Georgetown,Ontario,L7G 4B1,Halton Region Health Department,43.6488391,-79.8969617,2024-10-16
Wal-Mart Pharmacy,"1980 Ogilvie Road, Unit 171",Gloucester,Ontario,K1J 9L3,Ottawa Public Health,45.4325275,-75.6098258,2024-10-17
Wal-Mart Pharmacy,35400 Huron Road,Goderich,Ontario,N7A 3X8,Huron Perth Health Unit,43.7310281,-81.6879773,2024-10-18
Wal-Mart Pharmacy,11 Woodlawn Road West,Guelph,Ontario,N1H 1G8,Wellington-Dufferin-Guelph Health Unit,43.5655251,-80.2810871,2024-10-19
Wal-Mart Pharmacy,1115 Barton Street East,Hamilton,Ontario,L8H 2V2,Hamilton Public Health Services,43.2521461,-79.8140907,2024-10-20
Wal-Mart Pharmacy,675 Upper James Street,Hamilton,Ontario,L9C 2Z5,Hamilton Public Health Services,43.2344404,-79.8781618,2024-10-21
Wal-Mart Pharmacy,499 Mohawk Road East,Hamilton,Ontario,L8V 4L7,Hamilton Public Health Services,43.222264,-79.853132,2024-10-22
Wal-Mart Pharmacy,5357 Fernbank Road,Kanata,Ontario,K2S 0T7,Ottawa Public Health,45.2755019,-75.874195,2024-10-23
Wal-Mart Pharmacy,340 Colonnade Drive,Kemptville,Ontario,K0G 1J0,"Leeds,Grenville, and Lanark District Health Unit",45.0291722,-75.6295666,2024-10-24
Wal-Mart Pharmacy,23550 Woodbine Avenue,Keswick,Ontario,L4P 3E9,York Region Public Health Services,44.2187083,-79.4475555,2024-10-25
Wal-Mart Pharmacy,1130 Midland Avenue,Kingston,Ontario,K7P 2X9,"Kingston, Frontenac and Lennox & Addington Health Unit",44.2651326,-76.5725577,2024-10-26
Wal-Mart Pharmacy,1400 Ottawa Street South,Kitchener,Ontario,N2E 4E2,"Region of Waterloo, Public Health",43.4162985,-80.5121036,2024-10-27
Wal-Mart Pharmacy,2960 Kingsway Drive,Kitchener,Ontario,N2C 1X1,"Region of Waterloo, Public Health",43.4266049,-80.4386855,2024-10-28
Wal-Mart Pharmacy,288 Erie Street South,Leamington,Ontario,N8H 3C5,Windsor-Essex County Health Unit,42.036324,-82.600398,2024-10-29
Wal-Mart Pharmacy,1105 Wellington Road South,London,Ontario,N6E 1V4,Middlesex-London Health Unit,42.9315865,-81.2246887,2024-10-30
Wal-Mart Pharmacy,1280 Fanshawe Park Road West,London,Ontario,N6G 5B1,Middlesex-London Health Unit,43.0093978,-81.3331287,2024-10-31
Wal-Mart Pharmacy,330 Clarke Road,London,Ontario,N5W 6G4,Middlesex-London Health Unit,43.0018851,-81.1711164,2024-11-01
Wal-Mart Pharmacy,7333 Goreway Drive,Malton,Ontario,L4T 2T8,Peel Public Health,43.7211646,-79.6398594,2024-11-02
Wal-Mart Pharmacy,5000 Highway 7,Markham,Ontario,L3R 4M9,York Region Public Health Services,43.8695391,-79.287043,2024-11-03
Wal-Mart Pharmacy,500 Copper Creek Drive,Markham,Ontario,L6B 0S1,York Region Public Health Services,43.8714791,-79.2156836,2024-11-04
Wal-Mart Pharmacy,1280 Steeles Avenue East,Milton,Ontario,L9T 6R1,Halton Region Health Department,43.5427269,-79.8669586,2024-11-05
Wal-Mart Pharmacy,800 Matheson Boulevard West,Mississauga,Ontario,L5V 2N6,Peel Public Health,43.6073887,-79.6911605,2024-11-06
Wal-Mart Pharmacy,2160 Burnamthorpe Road West,Mississauga,Ontario,L5L 5Z5,Peel Public Health,43.5439603,-79.6833601,2024-11-07
Wal-Mart Pharmacy,3155 Argentia Road,Mississauga,Ontario,L5N 8E1,Peel Public Health,43.5943086,-79.788871,2024-11-08
Wal-Mart Pharmacy,5100 Erin Mills Parkway,Mississauga,Ontario,L5M 4Z5,Peel Public Health,43.5586447,-79.7115912,2024-11-09
Wal-Mart Pharmacy,100 City Centre Drive,Mississauga,Ontario,L5B 2C9,Peel Public Health,43.5930784,-79.6424911,2024-11-10
Wal-Mart Pharmacy,89 Jim Kimmett Boulevard,Napanee,Ontario,K7R 3L1,"Kingston, Frontenac and Lennox & Addington Health Unit",44.2611952,-76.9634455,2024-11-11
Wal-Mart Pharmacy,"100 Bayshore Drive, Unit 10",Nepean,Ontario,K2B 8C1,Ottawa Public Health,45.3482612,-75.8050948,2024-11-12
Wal-Mart Pharmacy,3651 Strandherd Drive,Nepean,Ontario,K2J 4G8,Ottawa Public Health,45.2718267,-75.7408564,2024-11-13
Wal-Mart Pharmacy,17940 Yonge Street,Newmarket,Ontario,L3Y 8S4,York Region Public Health Services,44.0662691,-79.4856801,2024-11-14
Wal-Mart Pharmacy,1111 Davis Drive,Newmarket,Ontario,L3Y 8X2,York Region Public Health Services,44.0680634,-79.4306535,2024-11-15
Wal-Mart Pharmacy,7481 Oakwood Drive,Niagara Falls,Ontario,L2E 6S5,Niagara Region Public Health Department,43.0671835,-79.1196087,2024-11-16
Wal-Mart Pharmacy,1500 Fisher Street,North Bay,Ontario,P1B 2H3,North Bay-Parry Sound District Health Unit,46.3146329,-79.4406629,2024-11-17
Wal-Mart Pharmacy,235 Hays Boulevard,Oakville,Ontario,L6H 6M8,Halton Region Health Department,43.4828883,-79.7192764,2024-11-18
Wal-Mart Pharmacy,450 Terminal Avenue,Ottawa,Ontario,K1G 0Z3,Ottawa Public Health,45.4131465,-75.6496399,2024-11-19
Wal-Mart Pharmacy,2210 Bank Street,Ottawa,Ontario,K1V 0Y5,Ottawa Public Health,45.354899,-75.6547546,2024-11-20
Wal-Mart Pharmacy,2277 Riverside Drive,Ottawa,Ontario,K1H 7X6,Ottawa Public Health,45.3857739,-75.6775316,2024-11-21
Wal-Mart Pharmacy,1108 Pembroke Street East,Pembroke,Ontario,K8A 7R4,Renfrew County and District Health Unit,45.8191731,-77.0804176,2024-11-22
Wal-Mart Pharmacy,1002 Chemong Road,Peterborough,Ontario,K9H 7E2,Peterborough Public Health,44.3247279,-78.3333714,2024-11-23
Wal-Mart Pharmacy,1899 Brock Road,Pickering,Ontario,L1V 4H7,Durham Region Health Department,43.8449693,-79.0721407,2024-11-24
Wal-Mart Pharmacy,1535 Highway 7A,Port Perry,Ontario,L9L 1B5,Durham Region Health Department,44.0945329,-78.9639377,2024-11-25
Wal-Mart Pharmacy,980 O'Brien Road RR 1,Renfrew,Ontario,K7V 3Z4,Renfrew County and District Health Unit,45.4795894,-76.6553723,2024-11-26
Wal-Mart Pharmacy,3001 Richeliue Street,Rockland,Ontario,K4K 0B5,Eastern Ontario Health Unit,45.5322464,-75.3059486,2024-11-27
Wal-Mart Pharmacy,300 Borough Drive,Scarborough,Ontario,M1P 4P5,Toronto Public Health,43.7757281,-79.2574487,2024-11-28
Wal-Mart Pharmacy,5995 Steeles Avenue East,Scarborough,Ontario,M1V 5P6,Toronto Public Health,43.8333939,-79.2553806,2024-11-29
Wal-Mart Pharmacy,3850 Sheppard Avenue East,Scarborough,Ontario,M1T 3L4,Toronto Public Health,43.7841871,-79.2921506,2024-11-30
Wal-Mart Pharmacy,1900 Eglinton Avenue East,Scarborough,Ontario,M1L 2L9,Toronto Public Health,43.7283577,-79.2955271,2024-12-01
Wal-Mart Pharmacy,160 Queensway East,Simcoe,Ontario,N3Y 0A8,Haldimand-Norfolk Health Unit,42.8489584,-80.2857024,2024-12-02
Wal-Mart Pharmacy,221 Glendale Avenue,St. Catharines,Ontario,L2T 2K9,Niagara Region Public Health Department,43.1360847,-79.2240958,2024-12-03
Wal-Mart Pharmacy,420 Vansickle Road,St. Catharines,Ontario,L2R 6P9,Niagara Region Public Health Department,43.154352,-79.2692223,2024-12-04
Wal-Mart Pharmacy,"1063 Talbot Street, Unit 60",St. Thomas,Ontario,N5P 1G4,Southwestern Public Health,42.7790377,-81.1671523,2024-12-05
Wal-Mart Pharmacy,500 Centennial Parkway North,Stoney Creek,Ontario,L8E 0G2,Hamilton Public Health Services,43.2414738,-79.7536566,2024-12-06
Wal-Mart Pharmacy,1050 Hoover Park Drive,Stouffville,Ontario,L4A 0K2,York Region Public Health Services,43.9551364,-79.274105,2024-12-07
Wal-Mart Pharmacy,150 Carroll Street East,Strathroy,Ontario,N7G 3H3,Middlesex-London Health Unit,42.9490133,-81.6064712,2024-12-08
Wal-Mart Pharmacy,1349 Lasalle Boulevard,Sudbury,Ontario,P3A 1Z2,Sudbury and District Health Unit,46.5205995,-80.9483066,2024-12-09
Wal-Mart Pharmacy,133 Highway 11,Temiskaming Shores,Ontario,P0J 1P0,Timiskaming,47.5329091,-79.6718499,2024-12-10
Wal-Mart Pharmacy,700 Centre Street,Thornhill,Ontario,L4J 0A7,York Region Public Health Services,43.8116505,-79.4510506,2024-12-11
Wal-Mart Pharmacy,170 Broadway,Tillsonburg,Ontario,N4G 5A8,Southwestern Public Health,42.8615007,-80.7279676,2024-12-12
Wal-Mart Pharmacy,2202 Jane Street,Toronto,Ontario,M3M 1A4,Toronto Public Health,43.7224301,-79.510771,2024-12-13
Wal-Mart Pharmacy,2245 Islington Avenue,Toronto,Ontario,M9W 3W7,Toronto Public Health,43.7138049,-79.5531438,2024-12-14
Wal-Mart Pharmacy,1305 Lawrence Avenue West,Toronto,Ontario,M6L 1A5,Toronto Public Health,43.7085041,-79.4733767,2024-12-15
Wal-Mart Pharmacy,2525 St. Clair Avenue West,Toronto,Ontario,M6N 4Z5,Toronto Public Health,43.6680541,-79.4845815,2024-12-16
Wal-Mart Pharmacy,470 Second Dug Hill Road,Trenton,Ontario,K8V 5P7,Hastings and Prince Edward Counties Health Unit,44.094773,-77.6042056,2024-12-17
Wal-Mart Pharmacy,6 Welwood Road,Uxbridge,Ontario,L9P 1X4,Durham Region Health Department,44.0879145,-79.1324508,2024-12-18
Wal-Mart Pharmacy,3600 Major Mackenzie Drive,Vaughan,Ontario,L6A 1S1,York Region Public Health Services,43.8483415,-79.5552512,2024-12-19
Wal-Mart Pharmacy,1900 Major Mackenzie Drive,Vaughan,Ontario,L6A 4R9,York Region Public Health Services,43.8576717,-79.5028396,2024-12-20
Wal-Mart Pharmacy,670 Applewood Crescent,Vaughan,Ontario,L4K 0L4,York Region Public Health Services,43.7976898,-79.5370372,2024-12-21
Wal-Mart Pharmacy,335 Farmers Market Road,Waterloo,Ontario,N2V 0A4,"Region of Waterloo, Public Health",43.5081817,-80.548171,2024-12-22
Wal-Mart Pharmacy,4100 Baldwin Street South,Whitby,Ontario,L1R 3H8,Durham Region Health Department,43.9178112,-78.9602882,2024-12-23
Wal-Mart Pharmacy,7100 Tecumseth Road East,Windsor,Ontario,N8T 1E6,Windsor-Essex County Health Unit,42.3145461,-82.9432657,2024-12-24
Wal-Mart Pharmacy,3120 Dougall Road,Windsor,Ontario,N9E 1S7,Windsor-Essex County Health Unit,42.2712258,-83.0114629,2024-12-25
Walden Family Drugstore,"135 Regional Road 24, Unit 14",Lively,Ontario,P3Y 1J1,,46.4229494,-81.1433738,2024-12-26
Wallace Drug Store,109 6th Avenue,Cochrane,Ontario,P0L 1C0,,49.0614446,-81.02549,2024-12-27
Walmart,1500 Dundas Street East,Mississauga,Ontario,L4X 1L4,Peel Public Health,43.6089475,-79.5773763,2024-12-28
Walmart,255 Silver Linden Drive,Richmond Hill,Ontario,L4B 4V5,York Region Public Health Services,43.8420667,-79.4158803,2024-12-29
Walmart,1070 Major Mackenzie Drive East,Richmond Hill,Ontario,L4S 1P3,York Region Public Health Services,43.8773402,-79.4084341,2024-12-30
Walmart,799 Milner Avenue,Scarborough,Ontario,M1B 3C3,Toronto Public Health,43.7976384,-79.2017578,2024-12-31
Walmart,8300 Highway 27,Woodbridge,Ontario,L4H 0R9,York Region Public Health Services,43.786069,-79.624858,2025-01-01
Walmart Pharmacy,1300 King Street East,Oshawa,Ontario,L1H 8J4,Durham Region Health Department,43.9073746,-78.8149033,2025-01-02
Walsh's IDA Pharmacy,200 George Street,Arthur,Ontario,N0G 1A0,Wellington-Dufferin-Guelph Health Unit,43.8305725,-80.5355541,2025-01-03
Walsh's IDA Pharmacy Mount Forest,129 Main Street South,Mount Forest,Ontario,N0G 2L0,,43.9811559,-80.7352569,2025-01-04
Walther's IDA Pharmacy,40 Ontario Road,Mitchell,Ontario,N0K 1N0,Huron Perth Health Unit,43.4676299,-81.1975062,2025-01-05
Waterdown Pharmacy,"145 Hamilton Street North, Unit 4",Waterdown,Ontario,L8B 0Y7,Hamilton Public Health Services,43.336838,-79.904292,2025-01-06
Welcome Guardian Drugs (Roncesvalles),137 Roncesvalles Avenue,Toronto,Ontario,M6R 2L2,Toronto Public Health,43.6433558,-79.4474712,2025-01-07
Welcome Guardian Pharmacy,1881 Yonge Street,Toronto,Ontario,M4S 3C4,Toronto Public Health,43.6976717,-79.3960999,2025-01-08
Well+Good Pharmacy,557 Church Street,Toronto,Ontario,M4Y 2E2,Toronto Public Health,43.6672314,-79.3812547,2025-01-09
Weller Pharmacy,"263 Weller Avenue, Unit 2",Kingston,Ontario,K7K 2V4,"Kingston, Frontenac and Lennox & Addington Health Unit",44.2627539,-76.4914328,2025-01-10
Wellington Pharmacy,"300 Wellington Street East, Unit 2",Aurora,Ontario,L4G 1J5,York Region Public Health Services,44.0033464,-79.4526769,2025-01-11
Wellness Clinical Pharmacy,"15450 Yonge Street, Unit 2",Aurora,Ontario,L4G 0K1,York Region Public Health Services,44.0047172,-79.4690816,2025-01-12
Wellness Healthcare Pharmacy,"1170 Burnhamthorpe Road West, Unit 8",Mississauga,Ontario,L5C 4E6,,43.5682703,-79.6629285,2025-01-13
Wellness Sheild,14020 Old Scugog Road,Blackstock,Ontario,L0B 1B0,Durham Region Health Department,44.1072075,-78.8205228,2025-01-14
West Carlton Drug Mart,461 Donald B. Munro Drive,Carp,Ontario,K0A 1L0,Ottawa Public Health,45.3447291,-76.0380015,2025-01-15
West Elgin Pharmacy,229 Graham Street,West Lorne,Ontario,N0L 2P0,Southwestern Public Health,42.6040658,-81.6068249,2025-01-16
West End Pharmacy,"658 Second Line West, Unit 3",Sault Ste Marie,Ontario,P6C 2K9,Algoma,46.5374357,-84.3831079,2025-01-17
West End Pharmacy,426 Huron Street,Stratford,Ontario,N5A 5T7,Huron Perth Health Unit,43.3788772,-80.9981496,2025-01-18
Westboro Pharmasave,421 Richmond Road,Ottawa,Ontario,K2A 4H1,Ottawa Public Health,45.3904411,-75.7576511,2025-01-19
Westminster Pharmacy,5115 Tecumseh Road East,Windsor,Ontario,N8T 1C2,Windsor-Essex County Health Unit,42.3077861,-82.9634718,2025-01-20
Westminster Square Remedy's Rx,"33 Farley Drive, Unit 4",Guelph,Ontario,N1L 0B7,Wellington-Dufferin-Guelph Health Unit,43.5028969,-80.1875447,2025-01-21
Westmount Pharmacy,"723 Rymal Road West, Unit 200",Hamilton,Ontario,L9B 2N9,Hamilton Public Health Services,43.2099142,-79.9263728,2025-01-22
Westmount Place Pharmacy,50 Westmount Road North,Waterloo,Ontario,N2L 2R5,"Region of Waterloo, Public Health",43.4616605,-80.5370735,2025-01-23
Weston Downs Pharmacy,"9000 Weston Road, Unit 9",Woodbridge,Ontario,L4L 1A6,York Region Public Health Services,43.8212597,-79.5555807,2025-01-24
Weston Jane Pharmacy,1292 Weston Road,Toronto,Ontario,M6M 4R3,,43.6890937,-79.4957704,2025-01-25
Westport Village Pharmacy,3 Church Street,Westport,Ontario,K0G 1X0,"Leeds,Grenville, and Lanark District Health Unit",44.6795453,-76.3963952,2025-01-26
Westside Pharmacy Pharmasave,1550 Huron Church Road,Windsor,Ontario,N9C 3Z3,,42.2884792,-83.0572164,2025-01-27
White Oaks Pharmacy,"360 Dundas Street East, Unit B6",Oakville,Ontario,L6H 6Z9,,43.4872338,-79.7163465,2025-01-28
Whitfield Guardian,16 Queen Street West,Elmvale,Ontario,L0L 1P0,,44.5834803,-79.8669651,2025-01-29
Whitney Pharmacy,29542 Hwy 60,Whitney,Ontario,K0J 2M0,,45.4928539,-78.2375552,2025-01-30
Whole Health Pharmacy,"1575 Jane Street, Unit 7",North York,Ontario,M9N 2R3,Toronto Public Health,43.6993661,-79.5025262,2025-01-31
Whole Health Pharmacy Glebe,857A Bank Street,Ottawa,Ontario,K1S 3W2,Ottawa Public Health,45.4013876,-75.6872975,2025-02-01
Williamsburg Pharmacy,"1187 Fischer Hallman Road, Unit 440",Kitchener,Ontario,N2E 4H9,"Region of Waterloo, Public Health",43.4055824,-80.5012615,2025-02-02
Wilmot Creek Pharmacy,"1 Wheelhouse Drive, Unit 2",Newcastle,Ontario,L1B 1B9,,43.8992024,-78.6163789,2025-02-03
Windsor Avenue Pharmacy,1329 Windsor Avenue,Windsor,Ontario,N8X 3L8,Windsor-Essex County Health Unit,42.3042997,-83.0273263,2025-02-04
Woodland Village Pharmacy,3353 The Credit Woodlands,Mississauga,Ontario,L5C 2K1,Peel Public Health,43.5595002,-79.6576223,2025-02-05
Wynplus Pharmacy,"81 Middlecote Drive, Unit A7",Ajax,Ontario,L1T 0K3,Durham Region Health Department,43.8962212,-79.0331639,2025-02-06
York Gate IDA Drugmart,1 York Gate Boulevard,North York,Ontario,M3N 3A1,Toronto Public Health,43.7589862,-79.5188033,2025-02-07
Young's Pharmacy And Homecare,47 Main Street South,Georgetown,Ontario,L7G 3G2,Halton Region Health Department,43.6501473,-79.9267878,2025-02-08
Yurek Pharmacy Ltd.,519 Talbot Street,St. Thomas,Ontario,N5P 1C3,,42.7790711,-81.1936727,2025-02-09
Zehrs,300 Main Street South,Kingsville,Ontario,N9Y 3S9,Windsor-Essex County Health Unit,42.039571,-82.7262084,2025-02-10
Zehrs,5890 Malden Road,LaSalle,Ontario,N9H 1S4,Windsor-Essex County Health Unit,42.2470949,-83.0584544,2025-02-11
Zehrs,400 Manning Road,St. Clair Beach,Ontario,N8N 4Z4,Windsor-Essex County Health Unit,42.3146959,-82.8665862,2025-02-12
Zehrs,7201 Tecumseh Road East,Windsor,Ontario,N8T 3K4,Windsor-Essex County Health Unit,42.3118054,-82.9385598,2025-02-13
Zehrs Pharmacy,487 Queen Street South,Bolton,Ontario,L7E 2B4,Peel Public Health,43.8714524,-79.7243836,2025-02-14
Zehrs Pharmacy,400 Conestoga Boulevard,Cambridge,Ontario,N1R 7L7,"Region of Waterloo, Public Health",43.3939692,-80.3163143,2025-02-15
Zehrs Pharmacy,200 Franklin Boulevard,Cambridge,Ontario,N1R 5S6,"Region of Waterloo, Public Health",43.3569058,-80.2892944,2025-02-16
Zehrs Pharmacy,35400 Hurdon Road,Goderich,Ontario,N7A 3X8,Huron Perth Health Unit,43.7310281,-81.6879773,2025-02-17
Zehrs Pharmacy,124 Clair Road East,Guelph,Ontario,N1L 0G6,Wellington-Dufferin-Guelph Health Unit,43.5031154,-80.1898604,2025-02-18
Zehrs Pharmacy,297 Eramosa Road,Guelph,Ontario,N1E 2M7,Wellington-Dufferin-Guelph Health Unit,43.5587936,-80.2477205,2025-02-19
Zehrs Pharmacy,24018 Woodbine Avenue,Keswick,Ontario,L4P 3E9,York Region Public Health Services,44.2270774,-79.4482375,2025-02-20
Zehrs Pharmacy,50 Fourth Avenue,Orangeville,Ontario,L9W 3W8,Wellington-Dufferin-Guelph Health Unit,43.9262629,-80.0913795,2025-02-21
Zehrs Pharmacy,315 Lincoln Road,Waterloo,Ontario,N2J 4H7,"Region of Waterloo, Public Health",43.483084,-80.5059867,2025-02-22
Zehrs Pharmacy,969 Dundas Street,Woodstock,Ontario,N4S 1H2,Southwestern Public Health,43.1354121,-80.7313161,2025-02-23
Ziter Pharmacy,"2462 Howard Avenue, Suite 108",Windsor,Ontario,N8X 3V6,Windsor-Essex County Health Unit,42.2923673,-83.0125541,2025-02-24
