name,street,city,postal,province,date,link
THE DRUG STORE (CASTLEDOWNS) ,11824 145 AVE NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
THE PICTURE BUTTE PHARMACY (PHARMASAVE #388) ,309 JAMIESON AVE,PICTURE BUTTE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
THEO'S PHARMACY ,3-4808 49 AVE,REDWATER,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
THORHILD DRUG STORE ,722 1 ST,THORHILD,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
THREE HILLS PHARMACY ,424 MAIN ST,THREE HILLS,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
THREE SISTERS PHARMACY ,104-75 DYRGAS GATE,CANMORE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
THRIFTWAY PHARMACY ,702 13 ST N,LETHBRIDGE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
TIMBERLEA PHARMACY ,8-122 MILLENNIUM DR,FORT MCMURRAY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
TOFIELD IDA PHARMACY LTD. ,5119 50 ST,TOFIELD,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
TOWER DRUGS ,137-131 9 AVE SW,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
TOWN & COUNTRY MASKWACIS PHARMACY ,4910 50 ST,MASKWACIS,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
TOWN & COUNTRY PHARMACY ,5104 50 AVE,WETASKIWIN,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
TRI WELLNESS MD PHARMACY ,104-7 TRI LEISURE WAY,SPRUCE GROVE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
TRINITY PHARMACY ,10530 101 ST NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
TURTLE MOUNTAIN PHARMACY ,7-11001 20 AVE,BLAIRMORE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
TWIN BROOKS PHARMACY ,11029 9 AVE NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
TWO HILLS PHARMACY ,1-5019 51 ST,TWO HILLS,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
TWO PHARMACY ,105-100 GRANDE BLVD W,COCHRANE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNITED PHARMACY NO. 3 ,2790 32 AVE NE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNIVERSAL HEALTH PHARMACY #1 ,150-630 REDSTONE DR NE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNIVERSAL HEALTH PHARMACY #11 ,80-10233 ELBOW DR SW,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNIVERSAL HEALTH PHARMACY #12 DIDSBURY ,106-2034 19 AVE,DIDSBURY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNIVERSAL HEALTH PHARMACY #3 ,250-12024 SARCEE TR NW,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNIVERSAL HEALTH PHARMACY #6 ,3-1861 MEADOWBROOK DR SE,AIRDRIE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNIVERSAL HEALTH PHARMACY #7 ,5-1704 61 ST SE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNIVERSAL HEALTH PHARMACY #8 CASTLERIDGE ,4-12 CASTLERIDGE DR NE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNIVERSAL HEALTH PHARMACY #9 NORTHLAND ,108B-3604 52 AVE NW,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNIVERSAL HEALTH RANCHLANDS PHARMACY #4 ,137-1829 RANCHLANDS BLVD NW,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNIVERSAL PHARMACY ,113-5271 MEMORIAL DR SE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UNIVERSITY HEALTH CENTRE PHARMACY ,1-10 STUDENTS UNION BLDG,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
UPHARMACY ,101-5083 WINDEMERE BLVD SW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VALLEY RIDGE PHARMACY ,300-11245 VALLEY RIDGE DR NW,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VALUE DRUG MART ,10133 101 AVE,LAC LA BICHE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VARSITY PHARMACY ,291 MACEWAN STUDENT CENTRE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VEGREVILLE DRUG MART ,112-4925 50 AVE,VEGREVILLE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VIC'S SUPER DRUGS ,9202 149 ST NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VIET HOA PHARMACY LTD ,102-1817 48 ST SE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VIKING PHARMACY ,5305 51 ST,VIKING,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VILLAGE LANE PHARMACY ,15-1300 VILLAGE LANE,OKOTOKS,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VILLAGE PHARMACY ,9805 71 ST NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VILLAGE SQUARE PHARMACY ,107 - 2640 52 ST NE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VILNA PHARMACY ,5012 50 ST,VILNA,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VISTA PARK PHARMACY ,102B-450 VISTA DR SE,MEDICINE HAT,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
VISTA PHARMACY & TRAVEL CLINIC ,130A-920 36 ST NE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WABAMUN PHARMACY LTD ,5120 51 AVE,WABAMUN,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAINWRIGHT VALUE DRUG MART ,306 10 ST,WAINWRIGHT,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WALDEN MEDICAL PHARMACY ,110-19606 WALDEN BLVD SE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WALDINS PHARMACY LTD. ,9124 23 AVE NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WALKER LAKE REMEDY'S RX ,5007 22 AVE SW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1008 ,5217 POWER CENTRE BLVD,DRAYTON VALLEY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1009 ,4215 52 AVE,WHITECOURT,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1028 ,1801 SOUTH RAILWAY AVE,DRUMHELLER,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1030 ,601 1500 MAIN ST SW,SLAVE LAKE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1034 ,4721 70 ST,STETTLER,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1046 ,4500 64 ST,TABER,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1048 ,5750 2 AVE,EDSON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1049 ,200 RANCH MARKET,STRATHMORE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1050 ,2881 MAIN ST SW,AIRDRIE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1062 ,2901 13 AVE,WAINWRIGHT,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1068 ,9701 78 ST,PEACE RIVER,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1070 ,1100 TABLE MOUNTAIN,PINCHER CREEK,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1071 ,6809 HWY 16A W,VEGREVILLE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1078 ,3195 26 AVE N,LETHBRIDGE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1084 ,400-6900 46 ST,OLDS,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1089 ,7979 11 ST SE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1102 ,3420 47 AVE,SYLVAN LAKE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1122 ,16940 127 ST NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1123 ,400-7000 EMERALD DR,SHERWOOD PARK,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1135 ,15 QUARRY ST W,COCHRANE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1138 ,775 TAMARACK WAY NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1144 ,1221 CANYON MEADOWS DR SE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1145 ,SOUTHPARK VILLAGE,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1146 ,9402 135 AVE NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1147 ,110-3210 118 AVE NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1148 ,WESTMOUNT SHOPPING CENTRE,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #1187 ,110 WATT COMMON SW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3009 ,WESTBROOK PLAZA,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3010 ,MACLEOD MALL SHOPPING CENTRE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3011 ,5005 NORTHLAND DR NW,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3013 ,1110 57 AVE NE,CALGARY,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3026 ,CAPILANO SHOPPING CENTRE,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3027 ,18521 STONY PLAIN RD NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3028 ,13703 40 ST NW,EDMONTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3038 ,PARKS WEST MALL,HINTON,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3048 ,3700 MAYOR MAGRATH DR S,LETHBRIDGE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3075 ,PARKLAND MALL SHOPPING CENTRE,RED DEER,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3087 ,700 ST. ALBERT RD,ST ALBERT,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3112 ,300 DENHAM LANDING,WETASKIWIN,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3147 ,11050 103 AVE,GRANDE PRAIRIE,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3150 ,2051 STRACHAN RD SE,MEDICINE HAT,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
WAL-MART PHARMACY #3154 ,239 WYE RD,SHERWOOD PARK,,Alberta,2021-04-06T04:00:00.000Z,https://web.archive.org/web/20210406182112/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
