,location_code,name,city,province,covid_site,street,date,X,Y,postal,fsa,type
1183,44.4148803-79.6623209Other/Independent,Purehealth Pharmacy,Barrie,Ontario,Yes,201 Georgian Dr,2022-10-14,44.4148803,-79.6623209,L4M6M2,L4M,Other/Independent
1184,44.4278359-79.7243663Other/Independent,Springwater Pharmacy,Barrie,Ontario,Yes,1017 Carson Rd,2024-08-03,44.4278359,-79.7243663,L4M0K1,L4M,Other/Independent
1185,44.428141-79.1251Loblaw,Drug Store Pharmacy,Beaverton,Ontario,Yes,30B Beaver Ave,2021-09-04,44.428141,-79.1251,L0K1A0,L0K,Loblaw
1186,44.4534646-81.3759155Loblaw,Drug Store Pharmacy,Port Elgin,Ontario,Yes,1244 Hwy 21,2021-09-11,44.4534646,-81.3759155,N0H2C0,N0H,Loblaw
1187,44.4751809-76.2367919Other/Independent,Pharma Well Drugmart,Seeley's Bay,Ontario,Yes,106 Drynan Way Unit 4,2022-08-26,44.4751809,-76.2367919,K0H2N0,K0H,Other/Independent
1188,44.4751945-80.07473Shoppers Drug Mart,Shoppers Drug Mart,Wasaga Beach,Ontario,Yes,1900 Mosley St Unit 4,2024-05-24,44.4751945,-80.07473,L9Z1Z3,L9Z,Shoppers Drug Mart
1189,44.4832882-77.6822609Other/Independent,Nickle's Pharmacy,Marmora,Ontario,Yes,26 Forsyth St,2022-07-05,44.4832882,-77.6822609,K0K2M0,K0K,Other/Independent
1190,44.4893069-81.3757291Rexall,Rexall,Southampton,Ontario,Yes,174 Albert St S,2023-02-20,44.4893069,-81.3757291,N0H2L0,N0H,Rexall
1191,44.4898108-81.3765882Other/Independent,Kristen's Pharmacy,Southampton,Ontario,Yes,197 Albert St S Unit 3,2022-02-12,44.4898108,-81.3765882,N0H2L0,N0H,Other/Independent
1192,44.5029008-80.2224588Shoppers Drug Mart,Shoppers Drug Mart,Collingwood,Ontario,Yes,175 First St,2023-07-10,44.5029008,-80.2224588,L9Y1A5,L9Y,Shoppers Drug Mart
1193,44.5360708-78.5443165Shoppers Drug Mart,Shoppers Drug Mart,Bobcaygeon,Ontario,Yes,85 Bolton St,2023-05-31,44.5360708,-78.5443165,K0M1A0,K0M,Shoppers Drug Mart
1194,44.5376175-78.7361745Other/Independent,Fenelon Falls Pharmacy,Fenelon Falls,Ontario,Yes,53 Colborne St,2021-11-03,44.5376175,-78.7361745,K0M1N0,K0M,Other/Independent
1195,44.5462128-78.5420441Pharmasave,Village Gate Pharmasave,Bobcaygeon,Ontario,Yes,101 E St,2024-09-28,44.5462128,-78.5420441,K0M1A0,K0M,Pharmasave
1196,44.5465674-79.1766705Other/Independent,Brechin Pharmacy,Brechin,Ontario,Yes,2280 Hwy 12,2021-06-05,44.5465674,-79.1766705,L0K1B0,L0K,Other/Independent
1197,44.563073-80.4559889Other/Independent,Thornbury Pharmacy,Thornbury,Ontario,Yes,45 Arthur St W,2024-09-05,44.563073,-80.4559889,N0H2P0,N0H,Other/Independent
1198,44.5683428-80.9448779Shoppers Drug Mart,Shoppers Drug Mart,Owen Sound,Ontario,Yes,100 10th St W,2024-01-18,44.5683428,-80.9448779,N4K3P9,N4K,Shoppers Drug Mart
1199,44.570175-80.9275997Rexall,Rexall,Owen Sound,Ontario,Yes,1507 Ninth Ave E,2023-02-03,44.570175,-80.9275997,N4K3E9,N4K,Rexall
1200,44.5746755-80.9245756Loblaw,Loblaw Pharmacy,Owen Sound,Ontario,Yes,1150 16th St E,2022-04-02,44.5746755,-80.9245756,N4K1Z3,N4K,Loblaw
1201,44.5834803-79.8669651Guardian,Whitfield Guardian,Elmvale,Ontario,Yes,16 Queen St W,2025-01-29,44.5834803,-79.8669651,L0L1P0,L0L,Guardian
1202,44.5927139-75.6877142Rexall,Rexall,Brockville,Ontario,Yes,30 Pearl St W,2022-11-23,44.5927139,-75.6877142,K6V4B5,K6V,Rexall
1203,44.5946681-79.4536549Costco,Costo Pharmacy,Orillia,Ontario,Yes,625 University Ave,2021-08-12,44.5946681,-79.4536549,L3V0Y7,L3V,Costco
1204,44.604672-75.699325Shoppers Drug Mart,Shoppers Drug Mart,Brockville,Ontario,Yes,2399 Parkdale Ave Unit 27,2023-06-23,44.604672,-75.699325,K6V3G9,K6V,Shoppers Drug Mart
1205,44.6072829-75.6930882Other/Independent,Parkedale Pharmacy,Brockville,Ontario,Yes,2235 Parkedale Ave,2022-08-10,44.6072829,-75.6930882,K6V6B2,K6V,Other/Independent
1206,44.6079966-79.4396666Shoppers Drug Mart,Shoppers Drug Mart,Orillia,Ontario,Yes,149 Wmount Dr N,2023-12-22,44.6079966,-79.4396666,L3V6C7,L3V,Shoppers Drug Mart
1207,44.6081399-79.4378947Loblaw,Drugstore Pharmacy,Orillia,Ontario,Yes,289 Coldwater Rd,2021-10-02,44.6081399,-79.4378947,L3V6J3,L3V,Loblaw
1208,44.6083417-76.2217937Other/Independent,Elgin Drugs,Elgin,Ontario,Yes,14 Main St,2021-10-17,44.6083417,-76.2217937,K0G1E0,K0G,Other/Independent
1209,44.6114743-75.686385Walmart,Wal-Mart Pharmacy,Brockville,Ontario,Yes,1942 Parkdale Ave,2024-10-10,44.6114743,-75.686385,K6V7N4,K6V,Walmart
1210,44.6116493-79.4162191Shoppers Drug Mart,Shoppers Drug Mart,Orillia,Ontario,Yes,55 Front St N,2023-12-21,44.6116493,-79.4162191,L3V1W7,L3V,Shoppers Drug Mart
1211,44.6589535-78.797323Other/Independent,Coby Pharmacy,Coboconk,Ontario,Yes,Main St 6662 Hwy 35,2021-07-04,44.6589535,-78.797323,K0M1K0,K0M,Other/Independent
1212,44.6795453-76.3963952Other/Independent,Westport Village Pharmacy,Westport,Ontario,Yes,3 Church St,2025-01-26,44.6795453,-76.3963952,K0G1X0,K0G,Other/Independent
1213,44.7087968-75.515188Shoppers Drug Mart,Shoppers Drug Mart,Prescott,Ontario,Yes,231 King St W,2024-01-28,44.7087968,-75.515188,K0E1T0,K0E,Shoppers Drug Mart
1214,44.7175758-79.8972249Loblaw,Real Canadian Superstore,Midland,Ontario,Yes,9292 Hwy 93,2022-10-22,44.7175758,-79.8972249,L4R4K4,L4R,Loblaw
1215,44.7176023-79.8972373Shoppers Drug Mart,Shoppers Drug Mart,Midland,Ontario,Yes,9186 Hwy 93,2023-10-14,44.7176023,-79.8972373,L4R4K4,L4R,Shoppers Drug Mart
1216,44.7383505-77.1610168Guardian,Tobia's Guardian Pharmacy,Northbrook,Ontario,Yes,12357 Hwy 41,2024-09-10,44.7383505,-77.1610168,K0H2G0,K0H,Guardian
1217,44.749286-79.885397Guardian,Arcade And Jory Guardian Pharmacy,Midland,Ontario,Yes,286 King St,2021-04-29,44.749286,-79.885397,L4R3M6,L4R,Guardian
1218,44.7519632-79.7737497Guardian,Tay Guardian Pharmacy,Victoria Harbour,Ontario,Yes,115 William St,2024-08-22,44.7519632,-79.7737497,L0K2A0,L0K,Guardian
1219,44.7710742-76.6905239Pharmasave,Pharmasave Sharbot Lake,Sharbot Lake,Ontario,Yes,1036 Elizabeth St,2022-09-26,44.7710742,-76.6905239,K0H2P0,K0H,Pharmasave
1220,44.7879776-75.3797438Rexall,Rexall,Cardinal,Ontario,Yes,2100 Dundas St,2022-11-28,44.7879776,-75.3797438,K0E1E0,K0E,Rexall
1221,44.888392-76.018961Other/Independent,Smiths Falls Family Pharmacy,Smiths Falls,Ontario,Yes,207 Brockville St Unit 2,2024-07-06,44.888392,-76.018961,K7A3Z3,K7A,Other/Independent
1222,44.8924731-76.0267593Loblaw,The Drugstore Pharmacy,Smiths Falls,Ontario,Yes,25 Ferrara Dr,2024-08-31,44.8924731,-76.0267593,K7A5K6,K7A,Loblaw
1223,44.901023-76.251964Pharmasave,Perth Downtown Pharmasave,Perth,Ontario,Yes,57 Foster St,2022-08-17,44.901023,-76.251964,K7H1R9,K7H,Pharmasave
1224,44.9015177-76.0220606Shoppers Drug Mart,Shoppers Drug Mart,Smiths Falls,Ontario,Yes,54 Beckwith St N,2024-02-26,44.9015177,-76.0220606,K7A2B5,K7A,Shoppers Drug Mart
1225,44.9076224-76.2649133Other/Independent,Perth Mews Pharmacy,Perth,Ontario,Yes,80 Dufferin St Unit 095,2022-08-18,44.9076224,-76.2649133,K7H3A7,K7H,Other/Independent
1226,44.9099707-76.2632268Shoppers Drug Mart,Shoppers Drug Mart,Perth,Ontario,Yes,50 Dufferin St,2024-01-21,44.9099707,-76.2632268,K7H3A6,K7H,Shoppers Drug Mart
1227,44.9153344-75.8355991Other/Independent,Merrickville Drug Mart,Merrickville,Ontario,Yes,112 Wellington St E,2022-05-28,44.9153344,-75.8355991,K0G1N0,K0G,Other/Independent
1228,44.9203359-79.3729423IDA,Gravenhurst IDA Pharmacy,Gravenhurst,Ontario,Yes,180 Brock St,2021-12-14,44.9203359,-79.3729423,P1P1X2,P1P,IDA
1229,45.018657-75.6565067Loblaw,Loblaw Pharmacy,Kemptville,Ontario,Yes,2600 Hwy 43 W Unit 1,2022-03-13,45.018657,-75.6565067,K0G1J0,K0G,Loblaw
1230,45.018657-75.6565067Other/Independent,Kemptville Drugmart,Kemptville,Ontario,Yes,2600 Hwy 43 Unit 19-20,2022-02-02,45.018657,-75.6565067,K0G1J0,K0G,Other/Independent
1231,45.0230195-75.6521543Shoppers Drug Mart,Shoppers Drug Mart,Kemptville,Ontario,Yes,2727 Country Rd 43,2023-08-25,45.0230195,-75.6521543,K0G1J0,K0G,Shoppers Drug Mart
1232,45.0284321-74.7539927Shoppers Drug Mart,Shoppers Drug Mart,Cornwall,Ontario,Yes,1236 Brookdale Ave,2023-07-11,45.0284321,-74.7539927,K6J4P8,K6J,Shoppers Drug Mart
1233,45.0291722-75.6295666Walmart,Wal-Mart Pharmacy,Kemptville,Ontario,Yes,340 Colonnade Dr,2024-10-24,45.0291722,-75.6295666,K0G1J0,K0G,Walmart
1234,45.0327538-74.7228175Other/Independent,FreshCo Pharmacy,Cornwall,Ontario,Yes,525 Ninth St E,2021-11-21,45.0327538,-74.7228175,K6H0A3,K6H,Other/Independent
1235,45.0445828-79.324082Rexall,Rexall,Bracebridge,Ontario,Yes,55 Hwy 118 W,2022-11-15,45.0445828,-79.324082,P1L1T2,P1L,Rexall
1236,45.045408-78.5105054Shoppers Drug Mart,Shoppers Drug Mart,Haliburton,Ontario,Yes,186 Highland St,2023-08-10,45.045408,-78.5105054,K0M1S0,K0M,Shoppers Drug Mart
1237,45.045947-78.534552Loblaw,Drugstore Pharmacy,Haliburton,Ontario,Yes,5121 County Rd 21,2021-09-24,45.045947,-78.534552,K0M1S0,K0M,Loblaw
1238,45.046088-78.5081119Rexall,Rexall,Haliburton,Ontario,Yes,224 Highland St,2022-12-08,45.046088,-78.5081119,K0M1S0,K0M,Rexall
1239,45.061573-77.856565Shoppers Drug Mart,Shoppers Drug Mart,Bancroft,Ontario,Yes,118 Hastings St N,2023-05-21,45.061573,-77.856565,K0L1C0,K0L,Shoppers Drug Mart
1240,45.0686492-77.8619824Other/Independent,North Hastings Family Pharmacy,Bancroft,Ontario,Yes,217 Hastings St N,2022-07-27,45.0686492,-77.8619824,K0L1C0,K0L,Other/Independent
1241,45.0925251-75.3545628Other/Independent,Seaway Valley Pharmacy,Winchester,Ontario,Yes,507 Main St,2023-05-04,45.0925251,-75.3545628,K0C2K0,K0C,Other/Independent
1242,45.1308173-75.7162208Other/Independent,North Gower Pharmacy,North Gower,Ontario,Yes,2333 Church St Unit 7,2022-07-26,45.1308173,-75.7162208,K0A2T0,K0A,Other/Independent
1243,45.1355215-76.1399079IDA,Carleton Place IDA Drug Mart,Carleton Place,Ontario,Yes,47 Lansdowne Ave,2021-06-19,45.1355215,-76.1399079,K7C3S9,K7C,IDA
1244,45.1427553-76.1334191Shoppers Drug Mart,Shoppers Drug Mart,Carleton Place,Ontario,Yes,299 Lake Ave E,2023-07-07,45.1427553,-76.1334191,K7C1J3,K7C,Shoppers Drug Mart
1245,45.1494697-75.6029765Other/Independent,Osgoode Pharmacy,Osgoode,Ontario,Yes,3192 Logan Farm Dr,2022-08-04,45.1494697,-75.6029765,K0A2W0,K0A,Other/Independent
1246,45.1903627-75.8457423IDA,Richmond IDA Pharmacy,Richmond,Ontario,Yes,6265 Perth St Unit 1,2023-04-13,45.1903627,-75.8457423,K0A2Z0,K0A,IDA
1247,45.1935776-75.8394527Other/Independent,Richmond Village Pharmacy,Richmond,Ontario,Yes,6146 Perth St,2023-04-15,45.1935776,-75.8394527,K0A2Z0,K0A,Other/Independent
1248,45.2235963-75.6847232Rexall,Rexall,Manotick,Ontario,Yes,1160 Beaverwood Rd,2023-01-06,45.2235963,-75.6847232,K4M1A3,K4M,Rexall
1249,45.2339852-75.6774721Pharmasave,Paul's Pharmasave,Manotick,Ontario,Yes,990 River Rd,2022-08-11,45.2339852,-75.6774721,K4M1B9,K4M,Pharmasave
1250,45.2348379-76.1855636Shoppers Drug Mart,Shoppers Drug Mart,Almonte,Ontario,Yes,376 Ottawa St,2023-05-14,45.2348379,-76.1855636,K0A1A0,K0A,Shoppers Drug Mart
1251,45.2554602-75.9162265Other/Independent,Stittsville Whole Health Pharmacy,Ottawa,Ontario,Yes,1609 Stittsville Main St Unit C,2024-08-07,45.2554602,-75.9162265,K2S1B8,K2S,Other/Independent
1252,45.2603845-75.7684158Guardian,Cedarview Guardian Pharmacy,Nepean,Ontario,Yes,4100 Strandherd Dr Unit 112,2021-06-24,45.2603845,-75.7684158,K2J0V2,K2J,Guardian
1253,45.2655398-75.9303671Shoppers Drug Mart,Shoppers Drug Mart,Stittsville,Ontario,Yes,1300 Stittsville Main St,2024-03-04,45.2655398,-75.9303671,K2S1A3,K2S,Shoppers Drug Mart
1254,45.2680519-75.7434605Loblaw,The Drug Store Pharmacy,Ottawa,Ontario,Yes,3201 Greenbank Rd,2024-08-27,45.2680519,-75.7434605,K2J4H9,K2J,Loblaw
1255,45.2681524-75.7466046Loblaw,Drugstore Pharmacy,Nepean,Ontario,Yes,3777 Strandherd Dr,2021-10-01,45.2681524,-75.7466046,K2J4B1,K2J,Loblaw
1256,45.2682208-75.7512618Shoppers Drug Mart,Shoppers Drug Mart,Nepean,Ontario,Yes,3781 Strandherd Dr,2023-11-19,45.2682208,-75.7512618,K2J5M4,K2J,Shoppers Drug Mart
1257,45.2683291-75.9311232Other/Independent,Stittsville Drug Mart,Stittsville,Ontario,Yes,1250 Main St Unit 4,2024-08-06,45.2683291,-75.9311232,K2S1S9,K2S,Other/Independent
1258,45.2684141-75.3036791Other/Independent,Embrun Remedy's Rx,Embrun,Ontario,Yes,753 Notre Dame St,2021-10-19,45.2684141,-75.3036791,K0A1W0,K0A,Other/Independent
1259,45.2684597-75.7843783Costco,Costco Pharmacy,Nepean,Ontario,Yes,4315 Strandherd Dr,2021-07-29,45.2684597,-75.7843783,K2J6E5,K2J,Costco
1260,45.2693834-75.6981271Shoppers Drug Mart,Shoppers Drug Mart,Ottawa,Ontario,Yes,647 Earl Armstrong Rd,2024-01-16,45.2693834,-75.6981271,K1V2G2,K1V,Shoppers Drug Mart
1261,45.2705567-75.6974346Loblaw,Loblaw Pharmacy,Gloucester,Ontario,Yes,671 River Rd,2022-03-08,45.2705567,-75.6974346,K1V2G2,K1V,Loblaw
1262,45.270612-75.9338902Other/Independent,Hazeldean Pharmacy,Stittsville,Ontario,Yes,6150 Hazeldean Rd,2021-12-22,45.270612,-75.9338902,K2S1B9,K2S,Other/Independent
1263,45.2718267-75.7408564Walmart,Wal-Mart Pharmacy,Nepean,Ontario,Yes,3651 Strandherd Dr,2024-11-13,45.2718267,-75.7408564,K2J4G8,K2J,Walmart
1264,45.2743785-75.7185666Shoppers Drug Mart,Shoppers Drug Mart,Nepean,Ontario,Yes,3151 Strandherd Dr,2023-11-18,45.2743785,-75.7185666,K2J5N1,K2J,Shoppers Drug Mart
1265,45.2755019-75.874195Walmart,Wal-Mart Pharmacy,Kanata,Ontario,Yes,5357 Fernbank Rd,2024-10-23,45.2755019,-75.874195,K2S0T7,K2S,Walmart
1266,45.2827189-75.8665256Loblaw,Drugstore Pharmacy,Kanata,Ontario,Yes,760 Eagleson Rd,2021-09-25,45.2827189,-75.8665256,K2M0A7,K2M,Loblaw
1267,45.2831139-75.6863032Pharmasave,Good Health Pharmasave,Gloucester,Ontario,Yes,4188 Spratt Rd Unit 2,2021-12-09,45.2831139,-75.6863032,K1V0Z6,K1V,Pharmasave
1268,45.28372-75.9119479Shoppers Drug Mart,Shoppers Drug Mart,Stittsville,Ontario,Yes,5709 Hazeldean Rd,2024-03-03,45.28372,-75.9119479,K2S0P6,K2S,Shoppers Drug Mart
1269,45.2847264-75.7564617Rexall,Rexall,Nepean,Ontario,Yes,900 Greenbank Rd,2023-01-19,45.2847264,-75.7564617,K2J1S8,K2J,Rexall
1270,45.2873726-75.8684677Shoppers Drug Mart,Shoppers Drug Mart,Kanata,Ontario,Yes,680 Eagleson Rd,2023-08-23,45.2873726,-75.8684677,K2M2G9,K2M,Shoppers Drug Mart
1271,45.2916794-75.8936843Sobeys,Sobeys Pharmacy,Kanata,Ontario,Yes,700 Terry Fox Dr,2024-07-15,45.2916794,-75.8936843,K2L4H4,K2L,Sobeys
1272,45.2930282-75.7423543Other/Independent,Fallowfield Pharmacy,Ottawa,Ontario,Yes,3500 Fallowfield Rd Unit 1B,2021-10-29,45.2930282,-75.7423543,K2J4A7,K2J,Other/Independent
1273,45.3023709-75.8777644Rexall,Rexall,Kanata,Ontario,Yes,300 Eagleson Rd,2022-12-18,45.3023709,-75.8777644,K2M1C9,K2M,Rexall
1274,45.3026258-75.9131164Costco,Costco Pharmacy,Kanata,Ontario,Yes,770 Silver Seven Rd,2021-07-19,45.3026258,-75.9131164,K2V1A5,K2V,Costco
1275,45.3042405-75.8947172Pharmasave,Kanata Pharmasave,Kanata,Ontario,Yes,99 Kakulu Rd Unit 101,2022-01-29,45.3042405,-75.8947172,K2L3C8,K2L,Pharmasave
1276,45.3102498-75.9203218Shoppers Drug Mart,Shoppers Drug Mart,Kanata,Ontario,Yes,499 Terry Fox Dr Unit 10,2023-08-24,45.3102498,-75.9203218,K2T1H7,K2T,Shoppers Drug Mart
1277,45.3124188-75.8958402Other/Independent,Kanata Compounding Pharmacy,Kanata,Ontario,Yes,150 Katimavik Rd Unit 46 Level 1,2022-01-28,45.3124188,-75.8958402,K2L2N2,K2L,Other/Independent
1278,45.3198157-75.5942266Shoppers Drug Mart,Shoppers Drug Mart,Ottawa,Ontario,Yes,4744 Bank St Unit 1,2024-01-07,45.3198157,-75.5942266,K1T0K8,K1T,Shoppers Drug Mart
1279,45.320755-75.8358271Rexall,Rexall,Nepean,Ontario,Yes,2144 Robertson Rd,2023-01-18,45.320755,-75.8358271,K2H5Z1,K2H,Rexall
1280,45.3244028-75.7795626Other/Independent,Greenbank Hunt Club Pharmacy,Ottawa,Ontario,Yes,250 Greenbank Rd,2021-12-18,45.3244028,-75.7795626,K2H8X4,K2H,Other/Independent
1281,45.3245571-75.8330591Loblaw,The Drug Store Pharmacy,Nepean,Ontario,Yes,59A Robertson Rd,2024-08-25,45.3245571,-75.8330591,K2H5Y9,K2H,Loblaw
1282,45.3281927-75.779573Shoppers Drug Mart,Shoppers Drug Mart,Nepean,Ontario,Yes,181 Greenbank Rd,2023-11-17,45.3281927,-75.779573,K2H5V6,K2H,Shoppers Drug Mart
1283,45.3321536-79.207277Shoppers Drug Mart,Shoppers Drug Mart,Huntsville,Ontario,Yes,51 King William St,2023-08-21,45.3321536,-79.207277,P1H1G4,P1H,Shoppers Drug Mart
1284,45.332737-76.2906306Other/Independent,Pakenham Pharmacy,Pakenham,Ontario,Yes,2547 County Rd 29,2022-08-07,45.332737,-76.2906306,K0A2X0,K0A,Other/Independent
1285,45.3371417-75.9072525Rexall,Rexall,Kanata,Ontario,Yes,4048 Carling Ave,2022-12-19,45.3371417,-75.9072525,K2K1Y1,K2K,Rexall
1286,45.3377624-75.7224261Costco,Costco Pharmacy,Ottawa,Ontario,Yes,1849 Merivale Rd,2021-08-02,45.3377624,-75.7224261,K2G1E3,K2G,Costco
1287,45.3429403-75.7624942Other/Independent,Centrepointe Gabriel Drugs,Nepean,Ontario,Yes,117 Centrepointe Dr,2021-06-27,45.3429403,-75.7624942,K2G5X3,K2G,Other/Independent
1288,45.3435966-80.0149176Shoppers Drug Mart,Shoppers Drug Mart,Parry Sound,Ontario,Yes,90 Bowes St,2024-01-19,45.3435966,-80.0149176,P2A2L7,P2A,Shoppers Drug Mart
1289,45.3438317-80.0348672IDA,Pollard IDA Pharmacy,Parry Sound,Ontario,Yes,37 Seguin St,2022-09-30,45.3438317,-80.0348672,P2A1B2,P2A,IDA
1290,45.3446399-79.2269206Loblaw,Loblaw Pharmacy,Huntsville,Ontario,Yes,131 Howland Dr,2022-03-12,45.3446399,-79.2269206,P1H2P7,P1H,Loblaw
1291,45.3447291-76.0380015Other/Independent,West Carlton Drug Mart,Carp,Ontario,Yes,461 Donald B Munro Dr,2025-01-15,45.3447291,-76.0380015,K0A1L0,K0A,Other/Independent
1292,45.3476641-75.6259672Other/Independent,Blossom Park Pharmacy,Ottawa,Ontario,Yes,2928 Bank St,2021-05-21,45.3476641,-75.6259672,K1T1N6,K1T,Other/Independent
1293,45.3482612-75.8050948Walmart,Wal-Mart Pharmacy,Nepean,Ontario,Yes,100 Bayshore Dr Unit 10,2024-11-12,45.3482612,-75.8050948,K2B8C1,K2B,Walmart
1294,45.3483871-75.6457041Other/Independent,Bridle Path Pharmacy,Gloucester,Ontario,Yes,4000 Bridle Path Dr Unit 6,2021-06-07,45.3483871,-75.6457041,K1T2C4,K1T,Other/Independent
1295,45.3506573-75.6719591Shoppers Drug Mart,Shoppers Drug Mart,Ottawa,Ontario,Yes,3310 Mccarthy Rd,2024-01-03,45.3506573,-75.6719591,K1V9S1,K1V,Shoppers Drug Mart
1296,45.351069-75.7584183Rexall,Rexall,Nepean,Ontario,Yes,1363B Woodroffe Ave,2023-01-17,45.351069,-75.7584183,K2G1V7,K2G,Rexall
1297,45.351331-75.730712Loblaw,Loblaw Pharmacy,Nepean,Ontario,Yes,200 Grant Carman Dr,2022-03-23,45.351331,-75.730712,K2E7Z8,K2E,Loblaw
1298,45.3520746-75.7595588Loblaw,Loblaw Pharmacy,Nepean,Ontario,Yes,1980 Baseline Rd,2022-03-24,45.3520746,-75.7595588,K2C0C6,K2C,Loblaw
1299,45.3528317-75.6467883Shoppers Drug Mart,Shoppers Drug Mart,Ottawa,Ontario,Yes,2446 Bank St Unit 115,2024-01-02,45.3528317,-75.6467883,K1V1A4,K1V,Shoppers Drug Mart
1300,45.3542812-75.6459712Shoppers Drug Mart,Shoppers Drug Mart,Ottawa,Ontario,Yes,2515 Bank St Unit 15,2024-01-10,45.3542812,-75.6459712,K1V8R9,K1V,Shoppers Drug Mart
1301,45.3543072-75.6436138Other/Independent,Bank Street Pharmacy,Ottawa,Ontario,Yes,2531 Bank St,2021-05-08,45.3543072,-75.6436138,K1V8R9,K1V,Other/Independent
1302,45.3548434-75.8044638Shoppers Drug Mart,Shoppers Drug Mart,Ottawa,Ontario,Yes,3080 Carling Ave,2024-01-01,45.3548434,-75.8044638,K2B7K2,K2B,Shoppers Drug Mart
1303,45.354899-75.6547546Loblaw,Loblaw Pharmacy,Ottawa,Ontario,Yes,2210C Bank St,2022-03-31,45.354899,-75.6547546,K1V1J5,K1V,Loblaw
1304,45.354899-75.6547546Walmart,Wal-Mart Pharmacy,Ottawa,Ontario,Yes,2210 Bank St,2024-11-20,45.354899,-75.6547546,K1V0Y5,K1V,Walmart
1305,45.3559371-75.8021607Rexall,Rexall,Ottawa,Ontario,Yes,2950 Carling Ave,2023-01-28,45.3559371,-75.8021607,K2B7J7,K2B,Rexall
1306,45.3568278-75.9334925Rexall,Rexall,Kanata,Ontario,Yes,832 March Rd,2022-12-17,45.3568278,-75.9334925,K2W0C9,K2W,Rexall
1307,45.3579397-75.9337228Sobeys,Sobeys Pharmacy,Kanata,Ontario,Yes,840 March Rd,2024-07-14,45.3579397,-75.9337228,K2K1X7,K2K,Sobeys
1308,45.3619299-75.7353516Loblaw,Loblaw Pharmacy,Ottawa,Ontario,Yes,1460 Merivale Rd,2022-03-30,45.3619299,-75.7353516,K2E5P2,K2E,Loblaw
1309,45.364982-75.7857631Rexall,Rexall,Ottawa,Ontario,Yes,2525 Carling Ave,2023-02-01,45.364982,-75.7857631,K2B7Z2,K2B,Rexall
1310,45.3672221-75.7017997Shoppers Drug Mart,Shoppers Drug Mart,Ottawa,Ontario,Yes,888 Meadowlands Dr E,2023-12-31,45.3672221,-75.7017997,K2C3R2,K2C,Shoppers Drug Mart
1311,45.3680045-75.6615191Other/Independent,Bank Street Medical Pharmacy,Ottawa,Ontario,Yes,1935 Bank St,2021-05-07,45.3680045,-75.6615191,K1V8A3,K1V,Other/Independent
1312,45.3682958-75.7333981Other/Independent,Apothe Sos Pharmacy,Ottawa,Ontario,Yes,314 Central Park Dr Unit 8,2021-04-27,45.3682958,-75.7333981,K2C0R2,K2C,Other/Independent
1313,45.368436-75.6877711Other/Independent,Mooney's Bay Pharmacy,Ottawa,Ontario,Yes,743 Ridgewood Ave,2022-06-21,45.368436,-75.6877711,K1V6M8,K1V,Other/Independent
1314,45.3694167-75.7687714Shoppers Drug Mart,Shoppers Drug Mart,Ottawa,Ontario,Yes,2148 Carling Ave Unit 1,2024-01-14,45.3694167,-75.7687714,K2A1H1,K2A,Shoppers Drug Mart
1315,45.3697843-75.6636464Shoppers Drug Mart,Shoppers Drug Mart,Ottawa,Ontario,Yes,1180 Walkley Rd,2024-01-17,45.3697843,-75.6636464,K1V2M5,K1V,Shoppers Drug Mart
1316,45.3697997-75.6626275Other/Independent,Southkeys Pharmacy,Ottawa,Ontario,Yes,1883 Bank St,2024-08-01,45.3697997,-75.6626275,K1V7Z9,K1V,Other/Independent
1317,45.3722133-75.6630484Loblaw,The Drugstore Pharmacy,Ottawa,Ontario,Yes,2681 Alta Vista Dr,2024-08-29,45.3722133,-75.6630484,K1V7T5,K1V,Loblaw
1318,45.3733998-75.6642724Other/Independent,Promed Pharmacy,Ottawa,Ontario,Yes,2706 Alta Vista Dr,2022-10-12,45.3733998,-75.6642724,K1V7T4,K1V,Other/Independent
1319,45.3735144-75.6534727Other/Independent,Shas Pharmacy,Ottawa,Ontario,Yes,1428 Walkley Rd,2023-05-05,45.3735144,-75.6534727,K1V6P5,K1V,Other/Independent
1320,45.377104-75.6662906Other/Independent,Proactive Pharmacy,Ottawa,Ontario,Yes,1645 Bank St,2022-10-09,45.377104,-75.6662906,K1V7Z1,K1V,Other/Independent
1321,45.3778586-75.6459656Rexall,Rexall,Ottawa,Ontario,Yes,1725 Walkley Rd Unit C,2023-01-31,45.3778586,-75.6459656,K1V2P6,K1V,Rexall
1322,45.3791212-75.6684444Shoppers Drug Mart,Shoppers Drug Mart,Ottawa,Ontario,Yes,1582 Bank St,2024-01-05,45.3791212,-75.6684444,K1H7Z5,K1H,Shoppers Drug Mart
1323,45.3802608-75.6691534Other/Independent,Evans Medical Pharmacy,Ottawa,Ontario,Yes,1194 Karn Place,2021-10-24,45.3802608,-75.6691534,K1H7Z8,K1H,Other/Independent
1324,45.3853177-75.735009IDA,Carling IDA Pharmacy,Ottawa,Ontario,Yes,1320 Carling Ave,2021-06-20,45.3853177,-75.735009,K1Z7K8,K1Z,IDA
1325,45.3857739-75.6775316Walmart,Wal-Mart Pharmacy,Ottawa,Ontario,Yes,2277 Riverside Dr,2024-11-21,45.3857739,-75.6775316,K1H7X6,K1H,Walmart
